{
[(33385,8960,2025)(33451,8960,2025)(33451,8834,2025)]
[(57304,39711,848)(57323,39711,848)(57311,39702,848)]
[(57344,39727,848)(57323,39711,848)(57304,39711,848)]
[(57344,40021,848)(57344,39727,848)(57293,39711,848)]
[(56747,40021,848)(57344,40021,848)(57293,39711,848)]
[(56747,40021,848)(57293,39711,848)(56747,39482,848)]
[(56747,40619,848)(57344,40619,848)(57344,40021,848)]
[(56747,40619,848)(57344,40021,848)(56747,40021,848)]
[(56847,41109,848)(56912,41200,848)(56929,41216,848)]
[(56847,41109,848)(56929,41216,848)(57344,41216,848)]
[(56847,41109,848)(57344,41216,848)(57344,40619,848)]
[(56847,41109,848)(57344,40619,848)(56747,40619,848)]
[(56747,40619,848)(56747,41029,848)(56847,41109,848)]
[(57344,41216,848)(56929,41216,848)(57087,41426,848)]
[(56803,41771,1000)(56796,41771,992)(56747,41813,989)]
[(57155,41610,848)(57171,41755,862)(57344,41813,848)]
[(57171,41755,862)(57164,41762,865)(57344,41813,848)]
[(57344,41216,848)(57087,41426,848)(57155,41610,848)]
[(57344,41216,848)(57155,41610,848)(57344,41813,848)]
[(57164,41762,865)(56807,41762,999)(56803,41771,1000)]
[(57164,41762,865)(56803,41771,1000)(56747,41813,989)]
[(57164,41762,865)(56747,41813,989)(57344,41813,848)]
[(56747,41813,989)(56796,41771,992)(56786,41750,989)]
[(56786,41750,989)(56775,41662,989)(56747,41610,989)]
[(56786,41750,989)(56747,41610,989)(56747,41813,989)]
[(56807,41993,999)(56807,42047,999)(57150,42047,870)]
[(56747,41813,989)(56796,41988,992)(56803,41988,1000)]
[(56791,41993,989)(56796,41988,992)(56747,41813,989)]
[(56747,42147,989)(56775,42096,989)(56791,41993,989)]
[(56747,42147,989)(56791,41993,989)(56747,41813,989)]
[(57134,42219,848)(57050,42411,848)(57344,42411,848)]
[(56747,41813,989)(56803,41988,1000)(56807,41993,999)]
[(56747,41813,989)(56807,41993,999)(57150,42047,870)]
[(56747,41813,989)(57150,42047,870)(57344,41813,848)]
[(57157,42054,867)(57134,42219,848)(57344,42411,848)]
[(57157,42054,867)(57344,42411,848)(57344,41813,848)]
[(57150,42047,870)(57157,42054,867)(57344,41813,848)]
[(56798,42742,848)(56747,42782,848)(56747,43008,848)]
[(56798,42742,848)(56747,43008,848)(57344,43008,848)]
[(56798,42742,848)(57344,43008,848)(57344,42411,848)]
[(56798,42742,848)(57344,42411,848)(57050,42411,848)]
[(56747,43605,848)(57344,43605,848)(57344,43008,848)]
[(56747,43605,848)(57344,43008,848)(56747,43008,848)]
[(56747,44203,848)(57006,44203,848)(57344,44081,848)]
[(56747,44203,848)(57344,44081,848)(57344,43605,848)]
[(56747,44203,848)(57344,43605,848)(56747,43605,848)]
[(56747,44310,848)(56751,44310,848)(56751,44298,848)]
[(56747,44310,848)(56751,44298,848)(56747,44203,848)]
[(56763,44289,848)(57006,44203,848)(56747,44203,848)]
[(56751,44298,848)(56763,44289,848)(56747,44203,848)]
[(57344,40021,848)(57722,40021,848)(57344,39727,848)]
[(57853,40129,848)(57848,40117,848)(57722,40021,848)]
[(57941,40245,848)(57853,40129,848)(57722,40021,848)]
[(57941,40245,848)(57722,40021,848)(57344,40021,848)]
[(57941,40245,848)(57344,40021,848)(57344,40619,848)]
[(57941,40245,848)(57344,40619,848)(57941,40619,848)]
[(57344,41216,848)(57941,41216,848)(57941,40619,848)]
[(57344,41216,848)(57941,40619,848)(57344,40619,848)]
[(57344,41813,848)(57941,41813,848)(57941,41216,848)]
[(57344,41813,848)(57941,41216,848)(57344,41216,848)]
[(57344,42411,848)(57941,42411,848)(57941,41813,848)]
[(57344,42411,848)(57941,41813,848)(57344,41813,848)]
[(57344,43008,848)(57941,43008,848)(57941,42411,848)]
[(57344,43008,848)(57941,42411,848)(57344,42411,848)]
[(57892,43605,848)(57941,43542,848)(57941,43008,848)]
[(57892,43605,848)(57941,43008,848)(57344,43008,848)]
[(57892,43605,848)(57344,43008,848)(57344,43605,848)]
[(57895,43664,848)(57897,43657,848)(57878,43636,848)]
[(57895,43664,848)(57878,43636,848)(57344,43605,848)]
[(57895,43664,848)(57344,43605,848)(57398,44039,848)]
[(57344,44081,848)(57384,44070,848)(57381,44056,848)]
[(57344,44081,848)(57381,44056,848)(57398,44039,848)]
[(57344,44081,848)(57398,44039,848)(57344,43605,848)]
[(57878,43636,848)(57878,43624,848)(57344,43605,848)]
[(57878,43624,848)(57892,43605,848)(57344,43605,848)]
[(58443,8960,2665)(58539,8960,2665)(58539,8498,2665)]
[(58443,8960,2665)(58539,8498,2665)(58443,8498,2665)]
[(58443,9557,2665)(58539,9557,2665)(58539,8960,2665)]
[(58443,9557,2665)(58539,8960,2665)(58443,8960,2665)]
[(58443,10155,2665)(58539,10155,2665)(58539,9557,2665)]
[(58443,10155,2665)(58539,9557,2665)(58443,9557,2665)]
[(58443,10752,2665)(58539,10752,2665)(58539,10155,2665)]
[(58443,10752,2665)(58539,10155,2665)(58443,10155,2665)]
[(58539,11233,2665)(58539,10752,2665)(58443,10752,2665)]
[(58539,11233,2665)(58443,10752,2665)(58443,11233,2665)]
[(58539,15531,3134)(58539,15409,3134)(58525,15430,3134)]
[(58539,15531,3134)(58525,15430,3134)(58511,15531,3134)]
[(58455,15871,3134)(58494,16128,3134)(58539,16128,3134)]
[(58455,15871,3134)(58539,16128,3134)(58539,15531,3134)]
[(58455,15871,3134)(58539,15531,3134)(58511,15531,3134)]
[(58539,16128,3134)(58494,16128,3134)(58522,16315,3134)]
[(58539,16128,3134)(58522,16315,3134)(58539,16350,3134)]
[(57941,40619,848)(58226,40619,848)(57941,40245,848)]
[(58485,41193,848)(58247,40626,848)(58233,40626,848)]
[(58277,40626,848)(58275,40619,848)(58266,40619,848)]
[(58277,40626,848)(58266,40619,848)(58247,40626,848)]
[(57941,41216,848)(58499,41216,848)(58485,41193,848)]
[(58485,41193,848)(58277,40626,848)(58247,40626,848)]
[(58233,40626,848)(58226,40619,848)(57941,40619,848)]
[(58233,40626,848)(57941,40619,848)(57941,41216,848)]
[(58233,40626,848)(57941,41216,848)(58485,41193,848)]
[(58539,41449,848)(58513,41216,848)(58499,41216,848)]
[(58539,41813,848)(58539,41449,848)(58499,41216,848)]
[(58539,41813,848)(58499,41216,848)(57941,41216,848)]
[(58539,41813,848)(57941,41216,848)(57941,41813,848)]
[(58513,42411,848)(58539,42238,848)(58539,41813,848)]
[(58513,42411,848)(58539,41813,848)(57941,41813,848)]
[(58513,42411,848)(57941,41813,848)(57941,42411,848)]
[(58508,42555,848)(58511,42546,848)(58497,42537,848)]
[(58508,42555,848)(58497,42537,848)(58310,43008,848)]
[(58497,42520,848)(58513,42411,848)(57941,42411,848)]
[(58497,42520,848)(57941,42411,848)(57941,43008,848)]
[(58497,42520,848)(57941,43008,848)(58310,43008,848)]
[(58310,43008,848)(58497,42537,848)(58497,42520,848)]
[(58256,43132,848)(58266,43122,848)(58266,43111,848)]
[(58175,43237,848)(58184,43230,848)(58198,43206,848)]
[(58198,43206,848)(58207,43199,848)(58221,43176,848)]
[(58231,43167,848)(58245,43164,848)(58256,43132,848)]
[(58221,43176,848)(58231,43167,848)(58256,43132,848)]
[(58221,43176,848)(58256,43132,848)(58266,43111,848)]
[(58175,43237,848)(58266,43111,848)(58310,43008,848)]
[(58175,43237,848)(58310,43008,848)(57941,43008,848)]
[(58175,43237,848)(57941,43008,848)(57941,43542,848)]
[(58198,43206,848)(58221,43176,848)(58266,43111,848)]
[(58175,43237,848)(58198,43206,848)(58266,43111,848)]
[(58539,8960,2665)(59136,8960,2665)(59136,8498,2665)]
[(58539,8960,2665)(59136,8498,2665)(58539,8498,2665)]
[(58539,9557,2665)(59136,9557,2665)(59136,8960,2665)]
[(58539,9557,2665)(59136,8960,2665)(58539,8960,2665)]
[(58539,10155,2665)(59136,10155,2665)(59136,9557,2665)]
[(58539,10155,2665)(59136,9557,2665)(58539,9557,2665)]
[(58539,10752,2665)(59136,10752,2665)(59136,10155,2665)]
[(58539,10752,2665)(59136,10155,2665)(58539,10155,2665)]
[(59108,11240,2665)(59108,11349,2665)(59136,11349,2665)]
[(59108,11240,2665)(59136,11349,2665)(59136,10752,2665)]
[(59101,11233,2665)(59136,10752,2665)(58539,10752,2665)]
[(59101,11233,2665)(58539,10752,2665)(58539,11233,2665)]
[(59101,11233,2665)(59108,11240,2665)(59136,10752,2665)]
[(59108,11947,2665)(59136,11947,2665)(59136,11349,2665)]
[(59108,11947,2665)(59136,11349,2665)(59108,11349,2665)]
[(59108,12544,2665)(59136,12544,2665)(59136,11947,2665)]
[(59108,12544,2665)(59136,11947,2665)(59108,11947,2665)]
[(59108,13141,2665)(59136,13141,2665)(59136,12544,2665)]
[(59108,13141,2665)(59136,12544,2665)(59108,12544,2665)]
[(59136,13188,2665)(59136,13141,2665)(59108,13141,2665)]
[(59136,13188,2665)(59108,13141,2665)(59108,13188,2665)]
[(59059,14336,3124)(59136,14336,3124)(59136,14306,3124)]
[(59136,14336,3124)(59059,14336,3124)(58945,14378,3124)]
[(59136,14336,3124)(58945,14378,3124)(59015,14560,3124)]
[(58583,14933,3124)(59136,14933,3134)(59015,14569,3124)]
[(59136,14336,3124)(59015,14560,3124)(59015,14569,3124)]
[(59136,14336,3124)(59015,14569,3124)(59136,14933,3134)]
[(58583,14933,3124)(58560,14950,3124)(58562,14957,3124)]
[(58583,14933,3124)(58562,14957,3124)(58686,15099,3134)]
[(58583,14933,3124)(58686,15099,3134)(59136,14933,3134)]
[(59136,14933,3134)(58686,15099,3134)(58688,15115,3134)]
[(58688,15115,3134)(58539,15409,3134)(58539,15531,3134)]
[(58688,15115,3134)(58539,15531,3134)(59136,15531,3134)]
[(58688,15115,3134)(59136,15531,3134)(59136,14933,3134)]
[(58539,16128,3134)(59136,16128,3134)(59136,15531,3134)]
[(58539,16128,3134)(59136,15531,3134)(58539,15531,3134)]
[(58539,16128,3134)(58539,16350,3134)(58730,16725,3134)]
[(58539,16128,3134)(58730,16725,3134)(59136,16725,3134)]
[(58539,16128,3134)(59136,16725,3134)(59136,16128,3134)]
[(59045,17045,3134)(59136,17089,3134)(59136,16725,3134)]
[(59045,17045,3134)(59136,16725,3134)(58730,16725,3134)]
[(59045,17045,3134)(58730,16725,3134)(58730,16730,3134)]
[(58539,41813,848)(58583,41813,848)(58539,41449,848)]
[(58592,41893,848)(58583,41813,848)(58539,41813,848)]
[(58592,41893,848)(58539,41813,848)(58539,42236,848)]
[(59178,5376,2228)(59733,5376,2228)(59733,5262,2228)]
[(59178,5376,2228)(59733,5262,2228)(59178,5262,2228)]
[(59178,5973,2228)(59733,5973,2228)(59733,5376,2228)]
[(59178,5973,2228)(59733,5376,2228)(59178,5376,2228)]
[(59292,6547,2228)(59292,6571,2228)(59733,6571,2228)]
[(59285,6540,2228)(59292,6547,2228)(59733,6571,2228)]
[(59285,6540,2228)(59733,6571,2228)(59733,5973,2228)]
[(59285,6540,2228)(59733,5973,2228)(59178,5973,2228)]
[(59178,5973,2228)(59178,6540,2228)(59285,6540,2228)]
[(59292,7168,2228)(59733,7168,2228)(59733,6571,2228)]
[(59292,7168,2228)(59733,6571,2228)(59292,6571,2228)]
[(59292,7168,2228)(59292,7341,2228)(59472,7341,2249)]
[(59292,7168,2228)(59472,7341,2249)(59733,7168,2228)]
[(59733,7765,2427)(59733,7168,2228)(59479,7348,2252)]
[(59733,7765,2427)(59479,7348,2252)(59479,7765,2427)]
[(59733,7168,2228)(59472,7341,2249)(59479,7348,2252)]
[(59472,8356,2675)(59446,8356,2665)(59446,8363,2665)]
[(59472,8356,2675)(59446,8363,2665)(59733,8363,2677)]
[(59733,7765,2427)(59479,7765,2427)(59479,8349,2671)]
[(59733,7765,2427)(59479,8349,2671)(59733,8363,2677)]
[(59479,8349,2671)(59472,8356,2675)(59733,8363,2677)]
[(59733,8363,2677)(59446,8363,2665)(59446,8491,2665)]
[(59733,8363,2677)(59446,8491,2665)(59439,8498,2665)]
[(59733,8363,2677)(59439,8498,2665)(59733,8960,2665)]
[(59136,8960,2665)(59733,8960,2665)(59439,8498,2665)]
[(59136,8960,2665)(59439,8498,2665)(59136,8498,2665)]
[(59136,9557,2665)(59733,9557,2685)(59733,8960,2665)]
[(59136,9557,2665)(59733,8960,2665)(59136,8960,2665)]
[(59136,10155,2665)(59733,10155,2685)(59733,9557,2685)]
[(59136,10155,2665)(59733,9557,2685)(59136,9557,2665)]
[(59136,10752,2665)(59733,10752,2665)(59733,10155,2685)]
[(59136,10752,2665)(59733,10155,2685)(59136,10155,2665)]
[(59136,11349,2665)(59733,11349,2665)(59733,10752,2665)]
[(59136,11349,2665)(59733,10752,2665)(59136,10752,2665)]
[(59136,11947,2665)(59733,11947,2665)(59733,11349,2665)]
[(59136,11947,2665)(59733,11349,2665)(59136,11349,2665)]
[(59136,12544,2665)(59733,12544,2665)(59733,11947,2665)]
[(59136,12544,2665)(59733,11947,2665)(59136,11947,2665)]
[(59136,13141,2665)(59733,13141,2665)(59733,12544,2665)]
[(59136,13141,2665)(59733,12544,2665)(59136,12544,2665)]
[(59136,13141,2665)(59136,13188,2665)(59402,13188,2665)]
[(59136,13141,2665)(59402,13188,2665)(59733,13141,2665)]
[(59409,13195,2665)(59409,13739,2951)(59733,13739,2951)]
[(59409,13195,2665)(59733,13739,2951)(59733,13141,2665)]
[(59733,13141,2665)(59402,13188,2665)(59409,13195,2665)]
[(59409,14203,3124)(59136,14306,3124)(59136,14336,3124)]
[(59409,14203,3124)(59136,14336,3124)(59733,14336,3124)]
[(59733,13739,2951)(59409,13739,2951)(59423,14100,3147)]
[(59733,13739,2951)(59423,14100,3147)(59733,14336,3124)]
[(59425,14191,3124)(59409,14203,3124)(59733,14336,3124)]
[(59409,13739,2951)(59409,14096,3146)(59423,14100,3147)]
[(59423,14100,3147)(59425,14191,3124)(59733,14336,3124)]
[(59136,14933,3134)(59733,14933,3134)(59733,14336,3124)]
[(59136,14933,3134)(59733,14336,3124)(59136,14336,3124)]
[(59136,15531,3134)(59733,15531,3134)(59733,14933,3134)]
[(59136,15531,3134)(59733,14933,3134)(59136,14933,3134)]
[(59136,16128,3134)(59733,16128,3134)(59733,15531,3134)]
[(59136,16128,3134)(59733,15531,3134)(59136,15531,3134)]
[(59136,16725,3134)(59733,16725,3134)(59733,16128,3134)]
[(59136,16725,3134)(59733,16128,3134)(59136,16128,3134)]
[(59675,17292,3163)(59675,17323,3181)(59733,17323,3181)]
[(59668,17285,3160)(59675,17292,3163)(59733,17323,3181)]
[(59668,17285,3160)(59733,17323,3181)(59733,16725,3134)]
[(59136,17089,3134)(59446,17250,3134)(59668,17285,3160)]
[(59136,17089,3134)(59668,17285,3160)(59733,16725,3134)]
[(59136,17089,3134)(59733,16725,3134)(59136,16725,3134)]
[(59675,17920,3515)(59733,17920,3515)(59733,17323,3181)]
[(59675,17920,3515)(59733,17323,3181)(59675,17323,3181)]
[(59733,18177,3658)(59733,17920,3515)(59675,17920,3515)]
[(59733,18177,3658)(59675,17920,3515)(59675,18177,3658)]
[(59733,18517,3657)(59733,18221,3657)(59570,18303,3657)]
[(59733,18517,3657)(59570,18303,3657)(59411,18461,3657)]
[(59733,18517,3657)(59411,18461,3657)(59386,18517,3657)]
[(59386,18517,3657)(59306,18669,3657)(59271,18888,3657)]
[(59386,18517,3657)(59271,18888,3657)(59306,19115,3657)]
[(59386,18517,3657)(59306,19115,3657)(59733,19115,3665)]
[(59386,18517,3657)(59733,19115,3665)(59733,18517,3657)]
[(59306,19115,3657)(59306,19126,3657)(59411,19332,3657)]
[(59306,19115,3657)(59411,19332,3657)(59572,19493,3657)]
[(59306,19115,3657)(59572,19493,3657)(59733,19572,3657)]
[(59306,19115,3657)(59733,19572,3657)(59733,19115,3665)]
[(59733,5376,2228)(60331,5376,2228)(60331,5262,2228)]
[(59733,5376,2228)(60331,5262,2228)(59733,5262,2228)]
[(59733,5973,2228)(60331,5973,2228)(60331,5376,2228)]
[(59733,5973,2228)(60331,5376,2228)(59733,5376,2228)]
[(59733,6571,2228)(60331,6571,2228)(60331,5973,2228)]
[(59733,6571,2228)(60331,5973,2228)(59733,5973,2228)]
[(59733,7168,2228)(60331,7168,2228)(60331,6571,2228)]
[(59733,7168,2228)(60331,6571,2228)(59733,6571,2228)]
[(60321,7348,2252)(60331,7341,2249)(60331,7168,2228)]
[(60321,7348,2252)(60331,7168,2228)(59733,7168,2228)]
[(59733,7765,2427)(60321,7765,2427)(60321,7348,2252)]
[(59733,7765,2427)(60321,7348,2252)(59733,7168,2228)]
[(59733,8363,2677)(60321,8363,2677)(60321,7765,2427)]
[(59733,8363,2677)(60321,7765,2427)(59733,7765,2427)]
[(60331,8960,2665)(60331,8498,2665)(60321,8491,2665)]
[(60331,8960,2665)(60321,8491,2665)(59733,8363,2677)]
[(60331,8960,2665)(59733,8363,2677)(59733,8960,2665)]
[(60321,8491,2665)(60321,8363,2677)(59733,8363,2677)]
[(59733,9557,2685)(60331,9557,2685)(60331,8960,2665)]
[(59733,9557,2685)(60331,8960,2665)(59733,8960,2665)]
[(59733,10155,2685)(60331,10155,2685)(60331,9557,2685)]
[(59733,10155,2685)(60331,9557,2685)(59733,9557,2685)]
[(59733,10752,2665)(60331,10752,2665)(60331,10155,2685)]
[(59733,10752,2665)(60331,10155,2685)(59733,10155,2685)]
[(59733,11349,2665)(60331,11349,2665)(60331,10752,2665)]
[(59733,11349,2665)(60331,10752,2665)(59733,10752,2665)]
[(59733,11947,2665)(60331,11947,2665)(60331,11349,2665)]
[(59733,11947,2665)(60331,11349,2665)(59733,11349,2665)]
[(59733,12544,2665)(60331,12544,2665)(60331,11947,2665)]
[(59733,12544,2665)(60331,11947,2665)(59733,11947,2665)]
[(59733,13141,2665)(60331,13141,2665)(60331,12544,2665)]
[(59733,13141,2665)(60331,12544,2665)(59733,12544,2665)]
[(60289,13188,2665)(60331,13188,2665)(60331,13141,2665)]
[(60282,13195,2665)(60289,13188,2665)(60331,13141,2665)]
[(60282,13195,2665)(60331,13141,2665)(59733,13141,2665)]
[(59733,13739,2951)(60282,13739,2951)(60282,13195,2665)]
[(59733,13739,2951)(60282,13195,2665)(59733,13141,2665)]
[(60331,14336,3124)(60331,14166,3124)(60268,14142,3124)]
[(60331,14336,3124)(60268,14142,3124)(60256,14133,3124)]
[(60331,14336,3124)(60256,14133,3124)(59733,14336,3124)]
[(60263,14096,3146)(60282,14096,3146)(60282,13739,2951)]
[(60258,14100,3147)(60263,14096,3146)(60282,13739,2951)]
[(60256,14133,3124)(60258,14100,3147)(60282,13739,2951)]
[(60256,14133,3124)(60282,13739,2951)(59733,13739,2951)]
[(60256,14133,3124)(59733,13739,2951)(59733,14336,3124)]
[(59733,14933,3134)(60331,14933,3134)(60331,14336,3124)]
[(59733,14933,3134)(60331,14336,3124)(59733,14336,3124)]
[(59733,15531,3134)(60331,15531,3134)(60331,14933,3134)]
[(59733,15531,3134)(60331,14933,3134)(59733,14933,3134)]
[(59733,16128,3134)(60331,16128,3134)(60331,15531,3134)]
[(59733,16128,3134)(60331,15531,3134)(59733,15531,3134)]
[(59733,16725,3134)(60331,16725,3134)(60331,16128,3134)]
[(59733,16725,3134)(60331,16128,3134)(59733,16128,3134)]
[(60293,17257,3134)(60331,17253,3134)(60331,16725,3134)]
[(60282,17267,3149)(60293,17257,3134)(60331,16725,3134)]
[(60282,17267,3149)(60331,16725,3134)(59733,16725,3134)]
[(60282,17267,3149)(59733,16725,3134)(59733,17323,3181)]
[(59733,17323,3181)(60282,17323,3181)(60282,17267,3149)]
[(59733,17920,3515)(60282,17920,3515)(60282,17323,3181)]
[(59733,17920,3515)(60282,17323,3181)(59733,17323,3181)]
[(60268,18216,3657)(60263,18209,3657)(60235,18195,3657)]
[(60268,18216,3657)(60235,18195,3657)(60209,18193,3657)]
[(59808,18181,3660)(59803,18193,3657)(59733,18517,3657)]
[(59808,18181,3660)(59733,18517,3657)(60331,18517,3657)]
[(59808,18181,3660)(60331,18517,3657)(60209,18193,3657)]
[(59808,18181,3660)(60209,18193,3657)(60205,18188,3657)]
[(59803,18193,3657)(59775,18195,3657)(59733,18221,3657)]
[(59803,18193,3657)(59733,18221,3657)(59733,18517,3657)]
[(60331,18247,3657)(60268,18216,3657)(60209,18193,3657)]
[(60331,18247,3657)(60209,18193,3657)(60331,18517,3657)]
[(59733,17920,3515)(59733,18177,3658)(59803,18177,3658)]
[(60209,18177,3658)(60282,18177,3658)(60282,17920,3515)]
[(59733,17920,3515)(59803,18177,3658)(59808,18181,3660)]
[(59733,17920,3515)(59808,18181,3660)(60205,18188,3657)]
[(59733,17920,3515)(60205,18188,3657)(60209,18177,3658)]
[(59733,17920,3515)(60209,18177,3658)(60282,17920,3515)]
[(59733,19115,3665)(60331,19115,3665)(60331,18517,3657)]
[(59733,19115,3665)(60331,18517,3657)(59733,18517,3657)]
[(59733,19572,3657)(59782,19598,3657)(60009,19633,3657)]
[(60009,19633,3657)(60230,19598,3657)(60331,19546,3657)]
[(60009,19633,3657)(60331,19546,3657)(60331,19115,3665)]
[(60009,19633,3657)(60331,19115,3665)(59733,19115,3665)]
[(60009,19633,3657)(59733,19115,3665)(59733,19572,3657)]
[(60331,5376,2228)(60928,5376,2228)(60928,5262,2228)]
[(60331,5376,2228)(60928,5262,2228)(60331,5262,2228)]
[(60331,5973,2228)(60928,5973,2228)(60928,5376,2228)]
[(60331,5973,2228)(60928,5376,2228)(60331,5376,2228)]
[(60331,6571,2228)(60464,6571,2228)(60464,6547,2228)]
[(60331,6571,2228)(60464,6547,2228)(60471,6540,2228)]
[(60331,6571,2228)(60471,6540,2228)(60331,5973,2228)]
[(60471,6540,2228)(60928,6540,2228)(60928,5973,2228)]
[(60471,6540,2228)(60928,5973,2228)(60331,5973,2228)]
[(60331,7168,2228)(60464,7168,2228)(60464,6571,2228)]
[(60331,7168,2228)(60464,6571,2228)(60331,6571,2228)]
[(60331,7341,2249)(60464,7341,2228)(60464,7168,2228)]
[(60331,7341,2249)(60464,7168,2228)(60331,7168,2228)]
[(60331,8960,2665)(60928,8960,2665)(60928,8498,2665)]
[(60331,8960,2665)(60928,8498,2665)(60331,8498,2665)]
[(60331,9557,2685)(60928,9557,2665)(60928,8960,2665)]
[(60331,9557,2685)(60928,8960,2665)(60331,8960,2665)]
[(60331,10155,2685)(60928,10155,2665)(60928,9557,2665)]
[(60331,10155,2685)(60928,9557,2665)(60331,9557,2685)]
[(60331,10752,2665)(60928,10752,2665)(60928,10155,2665)]
[(60331,10752,2665)(60928,10155,2665)(60331,10155,2685)]
[(60331,11349,2665)(60627,11349,2665)(60627,11240,2665)]
[(60331,11349,2665)(60627,11240,2665)(60634,11233,2665)]
[(60331,11349,2665)(60634,11233,2665)(60928,10752,2665)]
[(60331,11349,2665)(60928,10752,2665)(60331,10752,2665)]
[(60634,11233,2665)(60928,11233,2665)(60928,10752,2665)]
[(60331,11947,2665)(60627,11947,2665)(60627,11349,2665)]
[(60331,11947,2665)(60627,11349,2665)(60331,11349,2665)]
[(60331,12544,2665)(60627,12544,2665)(60627,11947,2665)]
[(60331,12544,2665)(60627,11947,2665)(60331,11947,2665)]
[(60331,13141,2665)(60627,13141,2665)(60627,12544,2665)]
[(60331,13141,2665)(60627,12544,2665)(60331,12544,2665)]
[(60331,13188,2665)(60627,13188,2665)(60627,13141,2665)]
[(60331,13188,2665)(60627,13141,2665)(60331,13141,2665)]
[(60331,14336,3124)(60776,14336,3124)(60331,14166,3124)]
[(60928,14392,3124)(60776,14336,3124)(60331,14336,3124)]
[(60928,14392,3124)(60331,14336,3124)(60331,14933,3134)]
[(60928,14392,3124)(60331,14933,3134)(60928,14933,3134)]
[(60331,15531,3134)(60928,15531,3134)(60928,14933,3134)]
[(60331,15531,3134)(60928,14933,3134)(60331,14933,3134)]
[(60331,16128,3134)(60928,16128,3134)(60928,15531,3134)]
[(60331,16128,3134)(60928,15531,3134)(60331,15531,3134)]
[(60331,16725,3134)(60928,16725,3134)(60928,16128,3134)]
[(60331,16725,3134)(60928,16128,3134)(60331,16128,3134)]
[(60746,17047,3134)(60928,16863,3134)(60928,16725,3134)]
[(60746,17047,3134)(60928,16725,3134)(60331,16725,3134)]
[(60746,17047,3134)(60331,16725,3134)(60331,17253,3134)]
[(60746,17047,3134)(60331,17253,3134)(60347,17250,3134)]
[(60443,18303,3657)(60331,18247,3657)(60331,18517,3657)]
[(60443,18303,3657)(60331,18517,3657)(60627,18517,3657)]
[(60443,18303,3657)(60627,18517,3657)(60599,18459,3657)]
[(60741,18891,3657)(60706,18671,3657)(60627,18517,3657)]
[(60741,18891,3657)(60627,18517,3657)(60331,18517,3657)]
[(60741,18891,3657)(60331,18517,3657)(60331,19115,3665)]
[(60741,18891,3657)(60331,19115,3665)(60706,19115,3657)]
[(60601,19332,3657)(60706,19124,3657)(60706,19115,3657)]
[(60601,19332,3657)(60706,19115,3657)(60331,19115,3665)]
[(60601,19332,3657)(60331,19115,3665)(60331,19546,3657)]
[(60601,19332,3657)(60331,19546,3657)(60440,19493,3657)]
[(60928,5376,2228)(61525,5376,2228)(61525,5262,2228)]
[(60928,5376,2228)(61525,5262,2228)(60928,5262,2228)]
[(60928,5973,2228)(61525,5973,2228)(61525,5376,2228)]
[(60928,5973,2228)(61525,5376,2228)(60928,5376,2228)]
[(60928,6540,2228)(61525,6540,2228)(61525,5973,2228)]
[(60928,6540,2228)(61525,5973,2228)(60928,5973,2228)]
[(60928,8960,2665)(61168,8960,2665)(61168,8498,2665)]
[(60928,8960,2665)(61168,8498,2665)(60928,8498,2665)]
[(60928,9557,2665)(61168,9557,2665)(61168,8960,2665)]
[(60928,9557,2665)(61168,8960,2665)(60928,8960,2665)]
[(60928,10155,2665)(61168,10155,2665)(61168,9557,2665)]
[(60928,10155,2665)(61168,9557,2665)(60928,9557,2665)]
[(60928,10752,2665)(61168,10752,2665)(61168,10155,2665)]
[(60928,10752,2665)(61168,10155,2665)(60928,10155,2665)]
[(60928,11233,2665)(61168,11233,2665)(61168,10752,2665)]
[(60928,11233,2665)(61168,10752,2665)(60928,10752,2665)]
[(61199,14933,3124)(61294,14824,3124)(61299,14812,3124)]
[(61199,14933,3124)(61299,14812,3124)(60989,14553,3124)]
[(61199,14933,3124)(60989,14553,3124)(60928,14933,3134)]
[(60989,14539,3124)(61031,14432,3124)(60928,14392,3124)]
[(60989,14553,3124)(60989,14539,3124)(60928,14392,3124)]
[(60989,14553,3124)(60928,14392,3124)(60928,14933,3134)]
[(61089,15064,3134)(61126,15024,3124)(61199,14933,3124)]
[(61089,15064,3134)(61199,14933,3124)(60928,14933,3134)]
[(60928,15531,3134)(61285,15531,3134)(61269,15430,3134)]
[(60928,15531,3134)(61269,15430,3134)(61087,15078,3134)]
[(60928,15531,3134)(61087,15078,3134)(60928,14933,3134)]
[(61087,15078,3134)(61089,15064,3134)(60928,14933,3134)]
[(61299,16128,3134)(61339,15892,3134)(61339,15867,3134)]
[(61299,16128,3134)(61339,15867,3134)(61285,15531,3134)]
[(61299,16128,3134)(61285,15531,3134)(60928,15531,3134)]
[(61299,16128,3134)(60928,15531,3134)(60928,16128,3134)]
[(61269,16329,3134)(61299,16128,3134)(60928,16128,3134)]
[(61269,16329,3134)(60928,16128,3134)(60928,16725,3134)]
[(61269,16329,3134)(60928,16725,3134)(61066,16725,3134)]
[(60928,16863,3134)(61066,16725,3134)(60928,16725,3134)]
[(61525,5376,2228)(62123,5376,2228)(62123,5262,2228)]
[(61525,5376,2228)(62123,5262,2228)(61525,5262,2228)]
[(61525,5973,2228)(62123,5973,2228)(62123,5376,2228)]
[(61525,5973,2228)(62123,5376,2228)(61525,5376,2228)]
[(61525,6540,2228)(62123,6540,2228)(62123,5973,2228)]
