熔炼主键（表示熔炼类型，1装备分解，2宝石分解，3道具熔炼，4卡牌分解）	熔炼副键（装备/宝石都是6位的：1位类型<1装备2宝石>+1位颜色+2位分类(部位)+2位等级；道具是8位的，直接用材料道具ID）	副键-方案2	valid	可用状态限制ID	消耗ID（批量分解装备、宝石都无消耗，字段无效；道具熔炼可以配消耗）	获得货币类型1(暂时无用)	获得货币值1(暂时无用)	获得宝石精华类型	获得宝石精华数量	获得道具ID1	获得道具数据1	获得道具ID2	获得道具数据2	获得道具ID3	获得道具数据3	获得道具ID4	获得道具数据4	获得道具ID5	获得道具数据5	获得道具ID6	获得道具数据6	可见状态限制 
3	400130908	1	1	90000445	85909	0	0	0	0	400140908	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130909	1	1	90000445	85910	0	0	0	0	400140909	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130910	1	1	90000445	85911	0	0	0	0	400140910	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130911	1	1	90000445	85912	0	0	0	0	400140911	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130912	1	1	90000445	85913	0	0	0	0	400140912	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130913	1	1	90000445	85914	0	0	0	0	400140913	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130914	1	1	90000445	85915	0	0	0	0	400140914	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130915	1	1	90000445	85916	0	0	0	0	400140915	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140100	2	1	90000451	86101	0	0	0	0	400150100	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140101	2	1	90000451	86102	0	0	0	0	400150101	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140102	2	1	90000451	86103	0	0	0	0	400150102	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140103	2	1	90000451	86104	0	0	0	0	400150103	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140104	2	1	90000451	86105	0	0	0	0	400150104	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140105	2	1	90000451	86106	0	0	0	0	400150105	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140106	2	1	90000446	86107	0	0	0	0	400150106	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140107	2	1	90000446	86108	0	0	0	0	400150107	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140108	2	1	90000446	86109	0	0	0	0	400150108	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140109	2	1	90000446	86110	0	0	0	0	400150109	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140110	2	1	90000446	86111	0	0	0	0	400150110	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140111	2	1	90000446	86112	0	0	0	0	400150111	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140112	2	1	90000446	86113	0	0	0	0	400150112	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140113	2	1	90000446	86114	0	0	0	0	400150113	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140114	2	1	90000446	86115	0	0	0	0	400150114	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140115	2	1	90000446	86116	0	0	0	0	400150115	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140200	2	1	90000451	86201	0	0	0	0	400150200	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140201	2	1	90000451	86202	0	0	0	0	400150201	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140202	2	1	90000451	86203	0	0	0	0	400150202	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140203	2	1	90000451	86204	0	0	0	0	400150203	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140204	2	1	90000451	86205	0	0	0	0	400150204	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140205	2	1	90000451	86206	0	0	0	0	400150205	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140206	2	1	90000446	86207	0	0	0	0	400150206	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140207	2	1	90000446	86208	0	0	0	0	400150207	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140208	2	1	90000446	86209	0	0	0	0	400150208	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140209	2	1	90000446	86210	0	0	0	0	400150209	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140210	2	1	90000446	86211	0	0	0	0	400150210	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140211	2	1	90000446	86212	0	0	0	0	400150211	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140212	2	1	90000446	86213	0	0	0	0	400150212	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140213	2	1	90000446	86214	0	0	0	0	400150213	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140214	2	1	90000446	86215	0	0	0	0	400150214	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140215	2	1	90000446	86216	0	0	0	0	400150215	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140300	2	1	90000451	86301	0	0	0	0	400150300	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140301	2	1	90000451	86302	0	0	0	0	400150301	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140302	2	1	90000451	86303	0	0	0	0	400150302	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140303	2	1	90000451	86304	0	0	0	0	400150303	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140304	2	1	90000451	86305	0	0	0	0	400150304	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140305	2	1	90000451	86306	0	0	0	0	400150305	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140306	2	1	90000446	86307	0	0	0	0	400150306	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140307	2	1	90000446	86308	0	0	0	0	400150307	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140308	2	1	90000446	86309	0	0	0	0	400150308	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140309	2	1	90000446	86310	0	0	0	0	400150309	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140310	2	1	90000446	86311	0	0	0	0	400150310	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140311	2	1	90000446	86312	0	0	0	0	400150311	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140312	2	1	90000446	86313	0	0	0	0	400150312	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140313	2	1	90000446	86314	0	0	0	0	400150313	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140314	2	1	90000446	86315	0	0	0	0	400150314	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140315	2	1	90000446	86316	0	0	0	0	400150315	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140400	2	1	90000451	86401	0	0	0	0	400150400	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140401	2	1	90000451	86402	0	0	0	0	400150401	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140402	2	1	90000451	86403	0	0	0	0	400150402	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140403	2	1	90000451	86404	0	0	0	0	400150403	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140404	2	1	90000451	86405	0	0	0	0	400150404	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140405	2	1	90000451	86406	0	0	0	0	400150405	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140406	2	1	90000446	86407	0	0	0	0	400150406	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140407	2	1	90000446	86408	0	0	0	0	400150407	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140408	2	1	90000446	86409	0	0	0	0	400150408	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140409	2	1	90000446	86410	0	0	0	0	400150409	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140410	2	1	90000446	86411	0	0	0	0	400150410	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140411	2	1	90000446	86412	0	0	0	0	400150411	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140412	2	1	90000446	86413	0	0	0	0	400150412	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140413	2	1	90000446	86414	0	0	0	0	400150413	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140414	2	1	90000446	86415	0	0	0	0	400150414	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140415	2	1	90000446	86416	0	0	0	0	400150415	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140500	2	1	90000451	86501	0	0	0	0	400150500	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140501	2	1	90000451	86502	0	0	0	0	400150501	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140502	2	1	90000451	86503	0	0	0	0	400150502	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140503	2	1	90000451	86504	0	0	0	0	400150503	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140504	2	1	90000451	86505	0	0	0	0	400150504	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140505	2	1	90000451	86506	0	0	0	0	400150505	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140506	2	1	90000446	86507	0	0	0	0	400150506	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140507	2	1	90000446	86508	0	0	0	0	400150507	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140508	2	1	90000446	86509	0	0	0	0	400150508	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140509	2	1	90000446	86510	0	0	0	0	400150509	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140510	2	1	90000446	86511	0	0	0	0	400150510	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140511	2	1	90000446	86512	0	0	0	0	400150511	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140512	2	1	90000446	86513	0	0	0	0	400150512	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140513	2	1	90000446	86514	0	0	0	0	400150513	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140514	2	1	90000446	86515	0	0	0	0	400150514	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140515	2	1	90000446	86516	0	0	0	0	400150515	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140600	2	1	90000451	86601	0	0	0	0	400150600	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140601	2	1	90000451	86602	0	0	0	0	400150601	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140602	2	1	90000451	86603	0	0	0	0	400150602	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140603	2	1	90000451	86604	0	0	0	0	400150603	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140604	2	1	90000451	86605	0	0	0	0	400150604	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140605	2	1	90000451	86606	0	0	0	0	400150605	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140606	2	1	90000446	86607	0	0	0	0	400150606	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140607	2	1	90000446	86608	0	0	0	0	400150607	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140608	2	1	90000446	86609	0	0	0	0	400150608	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140609	2	1	90000446	86610	0	0	0	0	400150609	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140610	2	1	90000446	86611	0	0	0	0	400150610	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140611	2	1	90000446	86612	0	0	0	0	400150611	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140612	2	1	90000446	86613	0	0	0	0	400150612	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140613	2	1	90000446	86614	0	0	0	0	400150613	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140614	2	1	90000446	86615	0	0	0	0	400150614	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140615	2	1	90000446	86616	0	0	0	0	400150615	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140700	2	1	90000451	86701	0	0	0	0	400150700	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140701	2	1	90000451	86702	0	0	0	0	400150701	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140702	2	1	90000451	86703	0	0	0	0	400150702	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140703	2	1	90000451	86704	0	0	0	0	400150703	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140704	2	1	90000451	86705	0	0	0	0	400150704	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140705	2	1	90000451	86706	0	0	0	0	400150705	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140706	2	1	90000446	86707	0	0	0	0	400150706	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140707	2	1	90000446	86708	0	0	0	0	400150707	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140708	2	1	90000446	86709	0	0	0	0	400150708	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140709	2	1	90000446	86710	0	0	0	0	400150709	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140710	2	1	90000446	86711	0	0	0	0	400150710	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140711	2	1	90000446	86712	0	0	0	0	400150711	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140712	2	1	90000446	86713	0	0	0	0	400150712	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140713	2	1	90000446	86714	0	0	0	0	400150713	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140714	2	1	90000446	86715	0	0	0	0	400150714	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140715	2	1	90000446	86716	0	0	0	0	400150715	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140800	2	1	90000451	86801	0	0	0	0	400150800	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140801	2	1	90000451	86802	0	0	0	0	400150801	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140802	2	1	90000451	86803	0	0	0	0	400150802	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140803	2	1	90000451	86804	0	0	0	0	400150803	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140804	2	1	90000451	86805	0	0	0	0	400150804	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140805	2	1	90000451	86806	0	0	0	0	400150805	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140806	2	1	90000446	86807	0	0	0	0	400150806	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140807	2	1	90000446	86808	0	0	0	0	400150807	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140808	2	1	90000446	86809	0	0	0	0	400150808	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140809	2	1	90000446	86810	0	0	0	0	400150809	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140810	2	1	90000446	86811	0	0	0	0	400150810	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140811	2	1	90000446	86812	0	0	0	0	400150811	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140812	2	1	90000446	86813	0	0	0	0	400150812	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140813	2	1	90000446	86814	0	0	0	0	400150813	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140814	2	1	90000446	86815	0	0	0	0	400150814	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140815	2	1	90000446	86816	0	0	0	0	400150815	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140900	1	1	90000451	86901	0	0	0	0	400150900	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140901	1	1	90000451	86902	0	0	0	0	400150901	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140902	1	1	90000451	86903	0	0	0	0	400150902	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140903	1	1	90000451	86904	0	0	0	0	400150903	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140904	1	1	90000451	86905	0	0	0	0	400150904	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140905	1	1	90000451	86906	0	0	0	0	400150905	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140906	1	1	90000446	86907	0	0	0	0	400150906	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140907	1	1	90000446	86908	0	0	0	0	400150907	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140908	1	1	90000446	86909	0	0	0	0	400150908	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140909	1	1	90000446	86910	0	0	0	0	400150909	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140910	1	1	90000446	86911	0	0	0	0	400150910	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140911	1	1	90000446	86912	0	0	0	0	400150911	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140912	1	1	90000446	86913	0	0	0	0	400150912	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140913	1	1	90000446	86914	0	0	0	0	400150913	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140914	1	1	90000446	86915	0	0	0	0	400150914	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400140915	1	1	90000446	86916	0	0	0	0	400150915	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130200	3	1	90000450	87201	0	0	0	0	400140100	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130201	3	1	90000450	87202	0	0	0	0	400140101	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130202	3	1	90000450	87203	0	0	0	0	400140102	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130203	3	1	90000450	87204	0	0	0	0	400140103	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130204	3	1	90000450	87205	0	0	0	0	400140104	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130205	3	1	90000450	87206	0	0	0	0	400140105	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130206	3	1	90000445	87207	0	0	0	0	400140106	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130207	3	1	90000445	87208	0	0	0	0	400140107	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130208	3	1	90000445	87209	0	0	0	0	400140108	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130209	3	1	90000445	87210	0	0	0	0	400140109	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130210	3	1	90000445	87211	0	0	0	0	400140110	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130211	3	1	90000445	87212	0	0	0	0	400140111	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130212	3	1	90000445	87213	0	0	0	0	400140112	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130213	3	1	90000445	87214	0	0	0	0	400140113	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130214	3	1	90000445	87215	0	0	0	0	400140114	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130215	3	1	90000445	87216	0	0	0	0	400140115	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130300	3	1	90000450	87301	0	0	0	0	400140200	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130301	3	1	90000450	87302	0	0	0	0	400140201	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130302	3	1	90000450	87303	0	0	0	0	400140202	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130303	3	1	90000450	87304	0	0	0	0	400140203	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130304	3	1	90000450	87305	0	0	0	0	400140204	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130305	3	1	90000450	87306	0	0	0	0	400140205	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130306	3	1	90000445	87307	0	0	0	0	400140206	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130307	3	1	90000445	87308	0	0	0	0	400140207	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130308	3	1	90000445	87309	0	0	0	0	400140208	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130309	3	1	90000445	87310	0	0	0	0	400140209	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130310	3	1	90000445	87311	0	0	0	0	400140210	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130311	3	1	90000445	87312	0	0	0	0	400140211	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130312	3	1	90000445	87313	0	0	0	0	400140212	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130313	3	1	90000445	87314	0	0	0	0	400140213	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130314	3	1	90000445	87315	0	0	0	0	400140214	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130315	3	1	90000445	87316	0	0	0	0	400140215	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130400	3	1	90000450	87401	0	0	0	0	400140300	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130401	3	1	90000450	87402	0	0	0	0	400140301	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130402	3	1	90000450	87403	0	0	0	0	400140302	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130403	3	1	90000450	87404	0	0	0	0	400140303	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130404	3	1	90000450	87405	0	0	0	0	400140304	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130405	3	1	90000450	87406	0	0	0	0	400140305	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130406	3	1	90000445	87407	0	0	0	0	400140306	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130407	3	1	90000445	87408	0	0	0	0	400140307	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130408	3	1	90000445	87409	0	0	0	0	400140308	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130409	3	1	90000445	87410	0	0	0	0	400140309	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130410	3	1	90000445	87411	0	0	0	0	400140310	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130411	3	1	90000445	87412	0	0	0	0	400140311	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130412	3	1	90000445	87413	0	0	0	0	400140312	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130413	3	1	90000445	87414	0	0	0	0	400140313	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130414	3	1	90000445	87415	0	0	0	0	400140314	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130415	3	1	90000445	87416	0	0	0	0	400140315	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130500	3	1	90000450	87501	0	0	0	0	400140400	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130501	3	1	90000450	87502	0	0	0	0	400140401	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130502	3	1	90000450	87503	0	0	0	0	400140402	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130503	3	1	90000450	87504	0	0	0	0	400140403	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130504	3	1	90000450	87505	0	0	0	0	400140404	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130505	3	1	90000450	87506	0	0	0	0	400140405	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130506	3	1	90000445	87507	0	0	0	0	400140406	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130507	3	1	90000445	87508	0	0	0	0	400140407	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130508	3	1	90000445	87509	0	0	0	0	400140408	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130509	3	1	90000445	87510	0	0	0	0	400140409	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130510	3	1	90000445	87511	0	0	0	0	400140410	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130511	3	1	90000445	87512	0	0	0	0	400140411	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130512	3	1	90000445	87513	0	0	0	0	400140412	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130513	3	1	90000445	87514	0	0	0	0	400140413	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130514	3	1	90000445	87515	0	0	0	0	400140414	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130515	3	1	90000445	87516	0	0	0	0	400140415	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130600	3	1	90000450	87601	0	0	0	0	400140500	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130601	3	1	90000450	87602	0	0	0	0	400140501	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130602	3	1	90000450	87603	0	0	0	0	400140502	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130603	3	1	90000450	87604	0	0	0	0	400140503	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130604	3	1	90000450	87605	0	0	0	0	400140504	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130605	3	1	90000450	87606	0	0	0	0	400140505	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130606	3	1	90000445	87607	0	0	0	0	400140506	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130607	3	1	90000445	87608	0	0	0	0	400140507	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130608	3	1	90000445	87609	0	0	0	0	400140508	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130609	3	1	90000445	87610	0	0	0	0	400140509	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130610	3	1	90000445	87611	0	0	0	0	400140510	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130611	3	1	90000445	87612	0	0	0	0	400140511	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130612	3	1	90000445	87613	0	0	0	0	400140512	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130613	3	1	90000445	87614	0	0	0	0	400140513	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130614	3	1	90000445	87615	0	0	0	0	400140514	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130615	3	1	90000445	87616	0	0	0	0	400140515	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130700	3	1	90000450	87701	0	0	0	0	400140600	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130701	3	1	90000450	87702	0	0	0	0	400140601	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130702	3	1	90000450	87703	0	0	0	0	400140602	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130703	3	1	90000450	87704	0	0	0	0	400140603	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130704	3	1	90000450	87705	0	0	0	0	400140604	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130705	3	1	90000450	87706	0	0	0	0	400140605	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130706	3	1	90000445	87707	0	0	0	0	400140606	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130707	3	1	90000445	87708	0	0	0	0	400140607	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130708	3	1	90000445	87709	0	0	0	0	400140608	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130709	3	1	90000445	87710	0	0	0	0	400140609	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130710	3	1	90000445	87711	0	0	0	0	400140610	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130711	3	1	90000445	87712	0	0	0	0	400140611	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130712	3	1	90000445	87713	0	0	0	0	400140612	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130713	3	1	90000445	87714	0	0	0	0	400140613	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130714	3	1	90000445	87715	0	0	0	0	400140614	1	0	0	0	0	0	0	0	0	0	0	70000104
3	400130715	3	1	90000445	87716	0	0	0	0	400140615	1	0	0	0	0	0	0	0	0	0	0	70000104
