精炼规则ID	精炼星级	有效字段	精炼条件限制	精炼消耗ID	分解材料副ID（1位类型<1装备2宝石>+1位颜色+2位分类(部位)+1位等级；道具是8位的）	精炼成功率·真	精炼成功率·假	付费精炼价格	精炼等级强化上限	突破该星级需要的强化等级	神装升阶时计算继承用的积分 
4168	7	1	0	54168	160800	10000	10000	10000	100	0	10400
4168	8	1	0	54168	160800	10000	10000	10000	100	0	13600
4168	9	1	0	54168	160800	10000	10000	10000	100	0	20000
4168	10	1	-1	-1	160800	0	0	10000	100	0	26400
4178	0	1	0	54178	170800	10000	10000	10000	100	0	0
4178	1	1	0	54178	170800	10000	10000	10000	100	0	975
4178	2	1	0	54178	170800	10000	10000	10000	100	0	1950
4178	3	1	0	54178	170800	10000	10000	10000	100	0	3900
4178	4	1	0	54178	170800	10000	10000	10000	100	0	5850
4178	5	1	0	54178	170800	10000	10000	10000	100	0	8775
4178	6	1	0	54178	170800	10000	10000	10000	100	0	11700
4178	7	1	0	54178	170800	10000	10000	10000	100	0	17400
4178	8	1	0	54178	170800	10000	10000	10000	100	0	23100
4178	9	1	0	54178	170800	10000	10000	10000	100	0	34500
4178	10	1	-1	-1	170800	0	0	10000	100	0	45900
4188	0	1	0	54188	180800	10000	10000	10000	100	0	0
4188	1	1	0	54188	180800	10000	10000	10000	100	0	1400
4188	2	1	0	54188	180800	10000	10000	10000	100	0	2800
4188	3	1	0	54188	180800	10000	10000	10000	100	0	5600
4188	4	1	0	54188	180800	10000	10000	10000	100	0	8400
4188	5	1	0	54188	180800	10000	10000	10000	100	0	12600
4188	6	1	0	54188	180800	10000	10000	10000	100	0	16800
4188	7	1	0	54188	180800	10000	10000	10000	100	0	25600
4188	8	1	0	54188	180800	10000	10000	10000	100	0	34400
4188	9	1	0	54188	180800	10000	10000	10000	100	0	52000
4188	10	1	-1	-1	180800	0	0	10000	100	0	69600
4198	0	1	0	54198	190800	10000	10000	10000	100	0	0
4198	1	1	0	54198	190800	10000	10000	10000	100	0	2000
4198	2	1	0	54198	190800	10000	10000	10000	100	0	4000
4198	3	1	0	54198	190800	10000	10000	10000	100	0	8000
4198	4	1	0	54198	190800	10000	10000	10000	100	0	12000
4198	5	1	0	54198	190800	10000	10000	10000	100	0	18000
4198	6	1	0	54198	190800	10000	10000	10000	100	0	24000
4198	7	1	0	54198	190800	10000	10000	10000	100	0	36500
4198	8	1	0	54198	190800	10000	10000	10000	100	0	49000
4198	9	1	0	54198	190800	10000	10000	10000	100	0	74000
4198	10	1	-1	-1	190800	0	0	10000	100	0	99000
4119	0	1	-1	-1	110900	0	0	10000	100	0	0
4129	0	1	0	54129	120900	10000	10000	10000	100	0	0
4139	0	1	0	54139	130900	10000	10000	10000	100	0	0
4139	1	1	0	54139	130900	10000	10000	10000	100	0	105
4139	2	1	0	54139	130900	10000	10000	10000	100	0	210
4139	3	1	0	54139	130900	10000	10000	10000	100	0	420
4139	4	1	0	54139	130900	10000	10000	10000	100	0	630
4139	5	1	0	54139	130900	10000	10000	10000	100	0	945
4139	6	1	-1	-1	130900	0	0	10000	100	0	1260
4149	0	1	0	54149	140900	10000	10000	10000	100	0	0
4149	1	1	0	54149	140900	10000	10000	10000	100	0	200
4149	2	1	0	54149	140900	10000	10000	10000	100	0	400
4149	3	1	0	54149	140900	10000	10000	10000	100	0	800
4149	4	1	0	54149	140900	10000	10000	10000	100	0	1200
4149	5	1	0	54149	140900	10000	10000	10000	100	0	1800
4149	6	1	0	54149	140900	10000	10000	10000	100	0	2400
4149	7	1	0	54149	140900	10000	10000	10000	100	0	3400
4149	8	1	0	54149	140900	10000	10000	10000	100	0	4400
4149	9	1	0	54149	140900	10000	10000	10000	100	0	6400
4149	10	1	-1	-1	140900	0	0	10000	100	0	8400
4159	0	1	0	54159	150900	10000	10000	10000	100	0	0
4159	1	1	0	54159	150900	10000	10000	10000	100	0	400
4159	2	1	0	54159	150900	10000	10000	10000	100	0	800
4159	3	1	0	54159	150900	10000	10000	10000	100	0	1600
4159	4	1	0	54159	150900	10000	10000	10000	100	0	2400
4159	5	1	0	54159	150900	10000	10000	10000	100	0	3600
4159	6	1	0	54159	150900	10000	10000	10000	100	0	4800
4159	7	1	0	54159	150900	10000	10000	10000	100	0	6720
4159	8	1	0	54159	150900	10000	10000	10000	100	0	8640
4159	9	1	0	54159	150900	10000	10000	10000	100	0	12480
4159	10	1	-1	-1	150900	0	0	10000	100	0	16320
4169	0	1	0	54169	160900	10000	10000	10000	100	0	0
4169	1	1	0	54169	160900	10000	10000	10000	100	0	600
4169	2	1	0	54169	160900	10000	10000	10000	100	0	1200
4169	3	1	0	54169	160900	10000	10000	10000	100	0	2400
4169	4	1	0	54169	160900	10000	10000	10000	100	0	3600
4169	5	1	0	54169	160900	10000	10000	10000	100	0	5400
4169	6	1	0	54169	160900	10000	10000	10000	100	0	7200
4169	7	1	0	54169	160900	10000	10000	10000	100	0	10400
4169	8	1	0	54169	160900	10000	10000	10000	100	0	13600
4169	9	1	0	54169	160900	10000	10000	10000	100	0	20000
4169	10	1	-1	-1	160900	0	0	10000	100	0	26400
4179	0	1	0	54179	170900	10000	10000	10000	100	0	0
4179	1	1	0	54179	170900	10000	10000	10000	100	0	975
4179	2	1	0	54179	170900	10000	10000	10000	100	0	1950
4179	3	1	0	54179	170900	10000	10000	10000	100	0	3900
4179	4	1	0	54179	170900	10000	10000	10000	100	0	5850
4179	5	1	0	54179	170900	10000	10000	10000	100	0	8775
4179	6	1	0	54179	170900	10000	10000	10000	100	0	11700
4179	7	1	0	54179	170900	10000	10000	10000	100	0	17400
4179	8	1	0	54179	170900	10000	10000	10000	100	0	23100
4179	9	1	0	54179	170900	10000	10000	10000	100	0	34500
4179	10	1	-1	-1	170900	0	0	10000	100	0	45900
4189	0	1	0	54189	180900	10000	10000	10000	100	0	0
4189	1	1	0	54189	180900	10000	10000	10000	100	0	1400
4189	2	1	0	54189	180900	10000	10000	10000	100	0	2800
4189	3	1	0	54189	180900	10000	10000	10000	100	0	5600
4189	4	1	0	54189	180900	10000	10000	10000	100	0	8400
4189	5	1	0	54189	180900	10000	10000	10000	100	0	12600
4189	6	1	0	54189	180900	10000	10000	10000	100	0	16800
4189	7	1	0	54189	180900	10000	10000	10000	100	0	25600
4189	8	1	0	54189	180900	10000	10000	10000	100	0	34400
4189	9	1	0	54189	180900	10000	10000	10000	100	0	52000
4189	10	1	-1	-1	180900	0	0	10000	100	0	69600
4199	0	1	0	54199	190900	10000	10000	10000	100	0	0
4199	1	1	0	54199	190900	10000	10000	10000	100	0	2000
4199	2	1	0	54199	190900	10000	10000	10000	100	0	4000
4199	3	1	0	54199	190900	10000	10000	10000	100	0	8000
4199	4	1	0	54199	190900	10000	10000	10000	100	0	12000
4199	5	1	0	54199	190900	10000	10000	10000	100	0	18000
4199	6	1	0	54199	190900	10000	10000	10000	100	0	24000
4199	7	1	0	54199	190900	10000	10000	10000	100	0	36500
4199	8	1	0	54199	190900	10000	10000	10000	100	0	49000
4199	9	1	0	54199	190900	10000	10000	10000	100	0	74000
4199	10	1	-1	-1	190900	0	0	10000	100	0	99000
110	0	1	-1	-1	-1	0	0	10000	15	0	0
210	0	1	-1	-1	121001	0	0	10000	15	0	0
310	0	1	-1	-1	131001	0	0	10000	15	0	0
410	0	1	-1	-1	141001	0	0	10000	15	0	0
510	0	1	-1	-1	151001	0	0	10000	15	0	0
610	0	1	-1	-1	161001	0	0	10000	15	0	0
710	0	1	-1	-1	171001	0	0	10000	15	0	0
810	0	1	-1	-1	181001	0	0	10000	15	0	0
910	0	1	-1	-1	191001	0	0	10000	15	0	0
111	0	1	-1	-1	-1	0	0	10000	15	0	0
211	0	1	-1	-1	121002	0	0	10000	15	0	0
311	0	1	-1	-1	131002	0	0	10000	15	0	0
411	0	1	-1	-1	141002	0	0	10000	15	0	0
511	0	1	-1	-1	151002	0	0	10000	15	0	0
611	0	1	-1	-1	161002	0	0	10000	15	0	0
711	0	1	-1	-1	171002	0	0	10000	15	0	0
811	0	1	-1	-1	181002	0	0	10000	15	0	0
911	0	1	-1	-1	191002	0	0	10000	15	0	0
112	0	1	-1	-1	111101	0	0	10000	10	0	0
212	0	1	-1	-1	121101	0	0	10000	10	0	0
312	0	1	-1	-1	131101	0	0	10000	10	0	0
412	0	1	-1	-1	141101	0	0	10000	10	0	0
512	0	1	-1	-1	151101	0	0	10000	10	0	0
612	0	1	-1	-1	161101	0	0	10000	10	0	0
712	0	1	-1	-1	171101	0	0	10000	10	0	0
812	0	1	-1	-1	-1	0	0	10000	10	0	0
11120	0	1	-1	-1	120003	10000	10000	10000	100	0	0
11121	0	1	0	51121	120103	10000	10000	10000	100	0	0
11122	0	1	0	51122	120203	10000	10000	10000	100	0	0
11123	0	1	0	51123	120303	10000	10000	10000	100	0	0
11124	0	1	0	51124	120403	10000	10000	10000	100	0	0
11125	0	1	0	51125	120503	10000	10000	10000	100	0	0
11126	0	1	0	51126	120603	10000	10000	10000	100	0	0
11127	0	1	0	51127	120703	10000	10000	10000	100	0	0
11128	0	1	0	51128	120803	10000	10000	10000	100	0	0
11129	0	1	0	51129	120903	10000	10000	10000	100	0	0
12120	0	1	0	52121	120003	10000	10000	10000	100	0	0
12121	0	1	0	52122	120103	10000	10000	10000	100	0	0
12122	0	1	0	52123	120203	10000	10000	10000	100	0	0
12123	0	1	0	52124	120303	10000	10000	10000	100	0	0
12124	0	1	0	52125	120403	10000	10000	10000	100	0	0
12125	0	1	0	52126	120503	10000	10000	10000	100	0	0
12126	0	1	0	52127	120603	10000	10000	10000	100	0	0
12127	0	1	0	52128	120703	10000	10000	10000	100	0	0
12128	0	1	0	52129	120803	10000	10000	10000	100	0	0
12129	0	1	0	53121	120903	10000	10000	10000	100	0	0
13120	0	1	0	53122	120003	10000	10000	10000	100	0	0
13121	0	1	0	53123	120103	10000	10000	10000	100	0	0
13122	0	1	0	53124	120203	10000	10000	10000	100	0	0
13123	0	1	0	53125	120303	10000	10000	10000	100	0	0
13124	0	1	0	53126	120403	10000	10000	10000	100	0	0
13125	0	1	0	53127	120503	10000	10000	10000	100	0	0
13126	0	1	0	53128	120603	10000	10000	10000	100	0	0
13127	0	1	0	53129	120703	10000	10000	10000	100	0	0
13128	0	1	0	54121	120803	10000	10000	10000	100	0	0
13129	0	1	0	54122	120903	10000	10000	10000	100	0	0
14120	0	1	0	54123	120003	10000	10000	10000	100	0	0
14121	0	1	0	54124	120103	10000	10000	10000	100	0	0
14122	0	1	0	54125	120203	10000	10000	10000	100	0	0
14123	0	1	0	54126	120303	10000	10000	10000	100	0	0
14124	0	1	0	54127	120403	10000	10000	10000	100	0	0
14125	0	1	0	54128	120503	10000	10000	10000	100	0	0
14126	0	1	0	54129	120603	10000	10000	10000	100	0	0
14127	0	1	0	55121	120703	10000	10000	10000	100	0	0
14128	0	1	0	55122	120803	10000	10000	10000	100	0	0
14129	0	1	0	55123	120903	10000	10000	10000	100	0	0
11130	0	1	0	51130	130003	10000	10000	10000	100	0	0
11130	1	1	0	51130	130003	10000	10000	10000	100	0	105
11130	2	1	0	51130	130003	10000	10000	10000	100	0	210
11130	3	1	0	51130	130003	10000	10000	10000	100	0	420
11130	4	1	0	51130	130003	10000	10000	10000	100	0	630
11130	5	1	0	51130	130003	10000	10000	10000	100	0	945
11130	6	1	0	51130	130003	10000	10000	10000	100	0	1260
11131	0	1	0	51131	130103	10000	10000	10000	100	0	0
11131	1	1	0	51131	130103	10000	10000	10000	100	0	105
11131	2	1	0	51131	130103	10000	10000	10000	100	0	210
11131	3	1	0	51131	130103	10000	10000	10000	100	0	420
11131	4	1	0	51131	130103	10000	10000	10000	100	0	630
11131	5	1	0	51131	130103	10000	10000	10000	100	0	945
11131	6	1	0	51131	130103	10000	10000	10000	100	0	1260
11132	0	1	0	51132	130203	10000	10000	10000	100	0	0
11132	1	1	0	51132	130203	10000	10000	10000	100	0	105
11132	2	1	0	51132	130203	10000	10000	10000	100	0	210
11132	3	1	0	51132	130203	10000	10000	10000	100	0	420
11132	4	1	0	51132	130203	10000	10000	10000	100	0	630
11132	5	1	0	51132	130203	10000	10000	10000	100	0	945
11132	6	1	0	51132	130203	10000	10000	10000	100	0	1260
11133	0	1	0	51133	130303	10000	10000	10000	100	0	0
11133	1	1	0	51133	130303	10000	10000	10000	100	0	105
11133	2	1	0	51133	130303	10000	10000	10000	100	0	210
11133	3	1	0	51133	130303	10000	10000	10000	100	0	420
11133	4	1	0	51133	130303	10000	10000	10000	100	0	630
11133	5	1	0	51133	130303	10000	10000	10000	100	0	945
11133	6	1	0	51133	130303	10000	10000	10000	100	0	1260
11134	0	1	0	51134	130403	10000	10000	10000	100	0	0
11134	1	1	0	51134	130403	10000	10000	10000	100	0	105
11134	2	1	0	51134	130403	10000	10000	10000	100	0	210
11134	3	1	0	51134	130403	10000	10000	10000	100	0	420
11134	4	1	0	51134	130403	10000	10000	10000	100	0	630
11134	5	1	0	51134	130403	10000	10000	10000	100	0	945
11134	6	1	0	51134	130403	10000	10000	10000	100	0	1260
11135	0	1	0	51135	130503	10000	10000	10000	100	0	0
11135	1	1	0	51135	130503	10000	10000	10000	100	0	105
11135	2	1	0	51135	130503	10000	10000	10000	100	0	210
11135	3	1	0	51135	130503	10000	10000	10000	100	0	420
11135	4	1	0	51135	130503	10000	10000	10000	100	0	630
11135	5	1	0	51135	130503	10000	10000	10000	100	0	945
11135	6	1	0	51135	130503	10000	10000	10000	100	0	1260
11136	0	1	0	51136	130603	10000	10000	10000	100	0	0
11136	1	1	0	51136	130603	10000	10000	10000	100	0	105
11136	2	1	0	51136	130603	10000	10000	10000	100	0	210
11136	3	1	0	51136	130603	10000	10000	10000	100	0	420
11136	4	1	0	51136	130603	10000	10000	10000	100	0	630
11136	5	1	0	51136	130603	10000	10000	10000	100	0	945
11136	6	1	0	51136	130603	10000	10000	10000	100	0	1260
11137	0	1	0	51137	130703	10000	10000	10000	100	0	0
11137	1	1	0	51137	130703	10000	10000	10000	100	0	105
11137	2	1	0	51137	130703	10000	10000	10000	100	0	210
11137	3	1	0	51137	130703	10000	10000	10000	100	0	420
11137	4	1	0	51137	130703	10000	10000	10000	100	0	630
11137	5	1	0	51137	130703	10000	10000	10000	100	0	945
11137	6	1	0	51137	130703	10000	10000	10000	100	0	1260
11138	0	1	0	51138	130803	10000	10000	10000	100	0	0
11138	1	1	0	51138	130803	10000	10000	10000	100	0	105
11138	2	1	0	51138	130803	10000	10000	10000	100	0	210
11138	3	1	0	51138	130803	10000	10000	10000	100	0	420
11138	4	1	0	51138	130803	10000	10000	10000	100	0	630
11138	5	1	0	51138	130803	10000	10000	10000	100	0	945
11138	6	1	0	51138	130803	10000	10000	10000	100	0	1260
11139	0	1	0	51139	130903	10000	10000	10000	100	0	0
11139	1	1	0	51139	130903	10000	10000	10000	100	0	105
11139	2	1	0	51139	130903	10000	10000	10000	100	0	210
11139	3	1	0	51139	130903	10000	10000	10000	100	0	420
11139	4	1	0	51139	130903	10000	10000	10000	100	0	630
11139	5	1	0	51139	130903	10000	10000	10000	100	0	945
11139	6	1	0	51139	130903	10000	10000	10000	100	0	1260
11140	0	1	0	51140	140003	10000	10000	10000	100	0	0
11140	1	1	0	51140	140003	10000	10000	10000	100	0	200
11140	2	1	0	51140	140003	10000	10000	10000	100	0	400
11140	3	1	0	51140	140003	10000	10000	10000	100	0	800
11140	4	1	0	51140	140003	10000	10000	10000	100	0	1200
11140	5	1	0	51140	140003	10000	10000	10000	100	0	1800
11140	6	1	0	51140	140003	10000	10000	10000	100	0	2400
11140	7	1	0	51140	140003	10000	10000	10000	100	0	3400
11140	8	1	0	51140	140003	10000	10000	10000	100	0	4400
11140	9	1	0	51140	140003	10000	10000	10000	100	0	6400
11140	10	1	0	51140	140003	10000	10000	10000	100	0	8400
11141	0	1	0	51141	140103	10000	10000	10000	100	0	0
11141	1	1	0	51141	140103	10000	10000	10000	100	0	200
11141	2	1	0	51141	140103	10000	10000	10000	100	0	400
11141	3	1	0	51141	140103	10000	10000	10000	100	0	800
11141	4	1	0	51141	140103	10000	10000	10000	100	0	1200
11141	5	1	0	51141	140103	10000	10000	10000	100	0	1800
11141	6	1	0	51141	140103	10000	10000	10000	100	0	2400
11141	7	1	0	51141	140103	10000	10000	10000	100	0	3400
11141	8	1	0	51141	140103	10000	10000	10000	100	0	4400
11141	9	1	0	51141	140103	10000	10000	10000	100	0	6400
11141	10	1	0	51141	140103	10000	10000	10000	100	0	8400
11142	0	1	0	51142	140203	10000	10000	10000	100	0	0
11142	1	1	0	51142	140203	10000	10000	10000	100	0	200
11142	2	1	0	51142	140203	10000	10000	10000	100	0	400
11142	3	1	0	51142	140203	10000	10000	10000	100	0	800
11142	4	1	0	51142	140203	10000	10000	10000	100	0	1200
11142	5	1	0	51142	140203	10000	10000	10000	100	0	1800
11142	6	1	0	51142	140203	10000	10000	10000	100	0	2400
11142	7	1	0	51142	140203	10000	10000	10000	100	0	3400
11142	8	1	0	51142	140203	10000	10000	10000	100	0	4400
11142	9	1	0	51142	140203	10000	10000	10000	100	0	6400
11142	10	1	0	51142	140203	10000	10000	10000	100	0	8400
11143	0	1	0	51143	140303	10000	10000	10000	100	0	0
11143	1	1	0	51143	140303	10000	10000	10000	100	0	200
11143	2	1	0	51143	140303	10000	10000	10000	100	0	400
11143	3	1	0	51143	140303	10000	10000	10000	100	0	800
11143	4	1	0	51143	140303	10000	10000	10000	100	0	1200
11143	5	1	0	51143	140303	10000	10000	10000	100	0	1800
11143	6	1	0	51143	140303	10000	10000	10000	100	0	2400
11143	7	1	0	51143	140303	10000	10000	10000	100	0	3400
11143	8	1	0	51143	140303	10000	10000	10000	100	0	4400
11143	9	1	0	51143	140303	10000	10000	10000	100	0	6400
11143	10	1	0	51143	140303	10000	10000	10000	100	0	8400
11144	0	1	0	51144	140403	10000	10000	10000	100	0	0
11144	1	1	0	51144	140403	10000	10000	10000	100	0	200
11144	2	1	0	51144	140403	10000	10000	10000	100	0	400
11144	3	1	0	51144	140403	10000	10000	10000	100	0	800
11144	4	1	0	51144	140403	10000	10000	10000	100	0	1200
11144	5	1	0	51144	140403	10000	10000	10000	100	0	1800
11144	6	1	0	51144	140403	10000	10000	10000	100	0	2400
11144	7	1	0	51144	140403	10000	10000	10000	100	0	3400
11144	8	1	0	51144	140403	10000	10000	10000	100	0	4400
11144	9	1	0	51144	140403	10000	10000	10000	100	0	6400
11144	10	1	0	51144	140403	10000	10000	10000	100	0	8400
11145	0	1	0	51145	140503	10000	10000	10000	100	0	0
11145	1	1	0	51145	140503	10000	10000	10000	100	0	200
11145	2	1	0	51145	140503	10000	10000	10000	100	0	400
11145	3	1	0	51145	140503	10000	10000	10000	100	0	800
11145	4	1	0	51145	140503	10000	10000	10000	100	0	1200
11145	5	1	0	51145	140503	10000	10000	10000	100	0	1800
11145	6	1	0	51145	140503	10000	10000	10000	100	0	2400
11145	7	1	0	51145	140503	10000	10000	10000	100	0	3400
11145	8	1	0	51145	140503	10000	10000	10000	100	0	4400
11145	9	1	0	51145	140503	10000	10000	10000	100	0	6400
11145	10	1	0	51145	140503	10000	10000	10000	100	0	8400
11146	0	1	0	51146	140603	10000	10000	10000	100	0	0
11146	1	1	0	51146	140603	10000	10000	10000	100	0	200
11146	2	1	0	51146	140603	10000	10000	10000	100	0	400
11146	3	1	0	51146	140603	10000	10000	10000	100	0	800
11146	4	1	0	51146	140603	10000	10000	10000	100	0	1200
11146	5	1	0	51146	140603	10000	10000	10000	100	0	1800
11146	6	1	0	51146	140603	10000	10000	10000	100	0	2400
11146	7	1	0	51146	140603	10000	10000	10000	100	0	3400
11146	8	1	0	51146	140603	10000	10000	10000	100	0	4400
11146	9	1	0	51146	140603	10000	10000	10000	100	0	6400
11146	10	1	0	51146	140603	10000	10000	10000	100	0	8400
11147	0	1	0	51147	140703	10000	10000	10000	100	0	0
11147	1	1	0	51147	140703	10000	10000	10000	100	0	200
11147	2	1	0	51147	140703	10000	10000	10000	100	0	400
11147	3	1	0	51147	140703	10000	10000	10000	100	0	800
11147	4	1	0	51147	140703	10000	10000	10000	100	0	1200
11147	5	1	0	51147	140703	10000	10000	10000	100	0	1800
11147	6	1	0	51147	140703	10000	10000	10000	100	0	2400
11147	7	1	0	51147	140703	10000	10000	10000	100	0	3400
11147	8	1	0	51147	140703	10000	10000	10000	100	0	4400
11147	9	1	0	51147	140703	10000	10000	10000	100	0	6400
11147	10	1	0	51147	140703	10000	10000	10000	100	0	8400
11148	0	1	0	51148	140803	10000	10000	10000	100	0	0
11148	1	1	0	51148	140803	10000	10000	10000	100	0	200
11148	2	1	0	51148	140803	10000	10000	10000	100	0	400
11148	3	1	0	51148	140803	10000	10000	10000	100	0	800
11148	4	1	0	51148	140803	10000	10000	10000	100	0	1200
11148	5	1	0	51148	140803	10000	10000	10000	100	0	1800
11148	6	1	0	51148	140803	10000	10000	10000	100	0	2400
11148	7	1	0	51148	140803	10000	10000	10000	100	0	3400
11148	8	1	0	51148	140803	10000	10000	10000	100	0	4400
11148	9	1	0	51148	140803	10000	10000	10000	100	0	6400
11148	10	1	0	51148	140803	10000	10000	10000	100	0	8400
11149	0	1	0	51149	140903	10000	10000	10000	100	0	0
11149	1	1	0	51149	140903	10000	10000	10000	100	0	200
11149	2	1	0	51149	140903	10000	10000	10000	100	0	400
11149	3	1	0	51149	140903	10000	10000	10000	100	0	800
11149	4	1	0	51149	140903	10000	10000	10000	100	0	1200
11149	5	1	0	51149	140903	10000	10000	10000	100	0	1800
11149	6	1	0	51149	140903	10000	10000	10000	100	0	2400
11149	7	1	0	51149	140903	10000	10000	10000	100	0	3400
11149	8	1	0	51149	140903	10000	10000	10000	100	0	4400
11149	9	1	0	51149	140903	10000	10000	10000	100	0	6400
11149	10	1	0	51149	140903	10000	10000	10000	100	0	8400
11150	0	1	0	51150	150003	10000	10000	10000	100	0	0
11150	1	1	0	51150	150003	10000	10000	10000	100	0	400
11150	2	1	0	51150	150003	10000	10000	10000	100	0	800
11150	3	1	0	51150	150003	10000	10000	10000	100	0	1600
11150	4	1	0	51150	150003	10000	10000	10000	100	0	2400
11150	5	1	0	51150	150003	10000	10000	10000	100	0	3600
11150	6	1	0	51150	150003	10000	10000	10000	100	0	4800
11150	7	1	0	51150	150003	10000	10000	10000	100	0	6720
11150	8	1	0	51150	150003	10000	10000	10000	100	0	8640
11150	9	1	0	51150	150003	10000	10000	10000	100	0	12480
11150	10	1	0	51150	150003	10000	10000	10000	100	0	16320
11151	0	1	0	51151	150103	10000	10000	10000	100	0	0
11151	1	1	0	51151	150103	10000	10000	10000	100	0	400
11151	2	1	0	51151	150103	10000	10000	10000	100	0	800
11151	3	1	0	51151	150103	10000	10000	10000	100	0	1600
11151	4	1	0	51151	150103	10000	10000	10000	100	0	2400
11151	5	1	0	51151	150103	10000	10000	10000	100	0	3600
11151	6	1	0	51151	150103	10000	10000	10000	100	0	4800
11151	7	1	0	51151	150103	10000	10000	10000	100	0	6720
11151	8	1	0	51151	150103	10000	10000	10000	100	0	8640
11151	9	1	0	51151	150103	10000	10000	10000	100	0	12480
11151	10	1	0	51151	150103	10000	10000	10000	100	0	16320
11152	0	1	0	51152	150203	10000	10000	10000	100	0	0
11152	1	1	0	51152	150203	10000	10000	10000	100	0	400
11152	2	1	0	51152	150203	10000	10000	10000	100	0	800
11152	3	1	0	51152	150203	10000	10000	10000	100	0	1600
11152	4	1	0	51152	150203	10000	10000	10000	100	0	2400
11152	5	1	0	51152	150203	10000	10000	10000	100	0	3600
11152	6	1	0	51152	150203	10000	10000	10000	100	0	4800
11152	7	1	0	51152	150203	10000	10000	10000	100	0	6720
11152	8	1	0	51152	150203	10000	10000	10000	100	0	8640
11152	9	1	0	51152	150203	10000	10000	10000	100	0	12480
11152	10	1	0	51152	150203	10000	10000	10000	100	0	16320
11153	0	1	0	51153	150303	10000	10000	10000	100	0	0
11153	1	1	0	51153	150303	10000	10000	10000	100	0	400
11153	2	1	0	51153	150303	10000	10000	10000	100	0	800
11153	3	1	0	51153	150303	10000	10000	10000	100	0	1600
11153	4	1	0	51153	150303	10000	10000	10000	100	0	2400
11153	5	1	0	51153	150303	10000	10000	10000	100	0	3600
11153	6	1	0	51153	150303	10000	10000	10000	100	0	4800
11153	7	1	0	51153	150303	10000	10000	10000	100	0	6720
11153	8	1	0	51153	150303	10000	10000	10000	100	0	8640
11153	9	1	0	51153	150303	10000	10000	10000	100	0	12480
11153	10	1	0	51153	150303	10000	10000	10000	100	0	16320
11154	0	1	0	51154	150403	10000	10000	10000	100	0	0
11154	1	1	0	51154	150403	10000	10000	10000	100	0	400
11154	2	1	0	51154	150403	10000	10000	10000	100	0	800
11154	3	1	0	51154	150403	10000	10000	10000	100	0	1600
11154	4	1	0	51154	150403	10000	10000	10000	100	0	2400
11154	5	1	0	51154	150403	10000	10000	10000	100	0	3600
11154	6	1	0	51154	150403	10000	10000	10000	100	0	4800
11154	7	1	0	51154	150403	10000	10000	10000	100	0	6720
11154	8	1	0	51154	150403	10000	10000	10000	100	0	8640
11154	9	1	0	51154	150403	10000	10000	10000	100	0	12480
11154	10	1	0	51154	150403	10000	10000	10000	100	0	16320
11155	0	1	0	51155	150503	10000	10000	10000	100	0	0
11155	1	1	0	51155	150503	10000	10000	10000	100	0	400
11155	2	1	0	51155	150503	10000	10000	10000	100	0	800
11155	3	1	0	51155	150503	10000	10000	10000	100	0	1600
11155	4	1	0	51155	150503	10000	10000	10000	100	0	2400
11155	5	1	0	51155	150503	10000	10000	10000	100	0	3600
11155	6	1	0	51155	150503	10000	10000	10000	100	0	4800
11155	7	1	0	51155	150503	10000	10000	10000	100	0	6720
11155	8	1	0	51155	150503	10000	10000	10000	100	0	8640
11155	9	1	0	51155	150503	10000	10000	10000	100	0	12480
11155	10	1	0	51155	150503	10000	10000	10000	100	0	16320
11156	0	1	0	51156	150603	10000	10000	10000	100	0	0
11156	1	1	0	51156	150603	10000	10000	10000	100	0	400
11156	2	1	0	51156	150603	10000	10000	10000	100	0	800
11156	3	1	0	51156	150603	10000	10000	10000	100	0	1600
11156	4	1	0	51156	150603	10000	10000	10000	100	0	2400
11156	5	1	0	51156	150603	10000	10000	10000	100	0	3600
11156	6	1	0	51156	150603	10000	10000	10000	100	0	4800
11156	7	1	0	51156	150603	10000	10000	10000	100	0	6720
11156	8	1	0	51156	150603	10000	10000	10000	100	0	8640
11156	9	1	0	51156	150603	10000	10000	10000	100	0	12480
11156	10	1	0	51156	150603	10000	10000	10000	100	0	16320
11157	0	1	0	51157	150703	10000	10000	10000	100	0	0
11157	1	1	0	51157	150703	10000	10000	10000	100	0	400
11157	2	1	0	51157	150703	10000	10000	10000	100	0	800
11157	3	1	0	51157	150703	10000	10000	10000	100	0	1600
11157	4	1	0	51157	150703	10000	10000	10000	100	0	2400
11157	5	1	0	51157	150703	10000	10000	10000	100	0	3600
11157	6	1	0	51157	150703	10000	10000	10000	100	0	4800
11157	7	1	0	51157	150703	10000	10000	10000	100	0	6720
11157	8	1	0	51157	150703	10000	10000	10000	100	0	8640
11157	9	1	0	51157	150703	10000	10000	10000	100	0	12480
11157	10	1	0	51157	150703	10000	10000	10000	100	0	16320
11158	0	1	0	51158	150803	10000	10000	10000	100	0	0
11158	1	1	0	51158	150803	10000	10000	10000	100	0	400
11158	2	1	0	51158	150803	10000	10000	10000	100	0	800
11158	3	1	0	51158	150803	10000	10000	10000	100	0	1600
11158	4	1	0	51158	150803	10000	10000	10000	100	0	2400
11158	5	1	0	51158	150803	10000	10000	10000	100	0	3600
11158	6	1	0	51158	150803	10000	10000	10000	100	0	4800
11158	7	1	0	51158	150803	10000	10000	10000	100	0	6720
11158	8	1	0	51158	150803	10000	10000	10000	100	0	8640
