卡牌ID	有效标志位	名字	类型	卡牌颜色	职业限制	等级下限	等级上限	境界下限	境界上限	佩带数量	时间限制（佩带生效总时长，单位为秒，-1为不限时）	可否续费	时间限制ID	超出时间限制是否删除	附加属性池ID（可以用来当BUFF？）	附加法球类型（属性池ID主键）	属性池ID副键，后面两个字段暂时不要了	法球触发几率下限	法球触发几率上限	卡牌重铸类型（对应design_cfg的保底规则）	重铸消耗元宝（consumeID）--现在改为绑元数量	重铸道具	重铸数量	卡牌升星ID（强化）	是否不可重铸	高级重铸ID（吞噬？）	高级重铸消耗元宝（consumeID）	高级重铸消耗？	拍卖类型	摆摊价格	出售货币类型（以前的销毁）	出售价格	攻击类型	转化后卡牌ID	洗炼材料1	洗炼材料2	洗炼材料3	洗炼材料4	附加战斗属性类型	属性1下限	属性1上限	属性1几率	属性1元宝重铸几率	属性2下限	属性2上限	属性2几率	属性2元宝重铸几率	属性3下限	属性3上限	属性3几率	属性3元宝重铸几率	属性4下限	属性4上限	属性4几率	属性4元宝重铸几率	属性5下限	属性5上限	属性5几率	属性5元宝重铸几率	属性6下限	属性6上限	属性6几率	属性6元宝重铸几率	属性7下限	属性7上限	属性7几率	属性7元宝重铸几率	属性8下限（完美）	属性8上限	属性8几率	属性8元宝重铸几率	属性9下限	属性9上限	属性9几率	属性9元宝重铸几率	属性10下限（逆天）	属性10上限	属性10几率	属性10元宝重铸几率	附加战斗属性类型2	属性1下限	属性1上限	属性1几率	属性1元宝重铸几率	属性2下限	属性2上限	属性2几率	属性2元宝重铸几率	属性3下限	属性3上限	属性3几率	属性3元宝重铸几率	属性4下限	属性4上限	属性4几率	属性4元宝重铸几率	属性5下限	属性5上限	属性5几率	属性5元宝重铸几率	属性6下限	属性6上限	属性6几率	属性6元宝重铸几率	属性7下限	属性7上限	属性7几率	属性7元宝重铸几率	属性8下限（完美）	属性8上限	属性8几率	属性8元宝重铸几率	属性9下限	属性9上限	属性9几率	属性9元宝重铸几率	属性10下限（逆天）	属性10上限	属性10几率	属性10元宝重铸几率	属性1战力值	属性2战力值	卡牌种类，只在合成时判断用（0不是卡，1普通卡，2魂卡，3神卡）
500114205	1	魂·上古风神守护	12	4	0	3121	9999	0	999	3	-1	0	0	0	70001001	0	0	0	0	1	32	430500401	2	2002	0	0	0	0	0	0	203	100	0	0	500104205	500104505	0	0	1071	371	371	0	0	371	742	0	0	742	1113	0	0	1113	1484	0	0	1484	1855	0	0	1855	2226	0	0	2226	2597	0	0	2597	2968	9990	9990	2968	3710	10	10	3710	5200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	2
500114206	1	魂·上古明视之眼	13	4	0	3130	9999	0	999	3	-1	0	0	0	70001001	0	0	0	0	1	32	430500402	2	2002	0	0	0	0	0	0	203	100	0	0	500104206	500104506	0	0	1005	60	60	0	0	60	120	0	0	120	180	0	0	180	240	0	0	240	300	0	0	300	360	0	0	360	420	0	0	420	480	9990	9990	480	600	10	10	600	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	2
500114207	1	魂·上古邪魅之舞	14	4	0	3121	9999	0	999	3	-1	0	0	0	70001001	0	0	0	0	1	32	430500403	2	2002	0	0	0	0	0	0	203	100	0	0	500104207	500104507	0	0	1006	60	60	0	0	60	120	0	0	120	180	0	0	180	240	0	0	240	300	0	0	300	360	0	0	360	420	0	0	420	480	9990	9990	480	600	10	10	600	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	2
500114208	1	魂·上古雷霆之怒	15	4	0	3121	9999	0	999	3	-1	0	0	0	70001001	0	0	0	0	1	32	430500402	2	2002	0	0	0	0	0	0	203	100	0	0	500104208	500104508	0	0	1007	60	60	0	0	60	120	0	0	120	180	0	0	180	240	0	0	240	300	0	0	300	360	0	0	360	420	0	0	420	480	9990	9990	480	600	10	10	600	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	2
500114209	1	魂·上古空明之心	16	4	0	3130	9999	0	999	3	-1	0	0	0	70001001	0	0	0	0	1	32	430500403	2	2002	0	0	0	0	0	0	203	100	0	0	500104209	500104509	0	0	1008	60	60	0	0	60	120	0	0	120	180	0	0	180	240	0	0	240	300	0	0	300	360	0	0	360	420	0	0	420	480	9990	9990	480	600	10	10	600	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	2
500114210	1	魂·上古料敌先机	17	4	0	3121	9999	0	999	3	-1	0	0	0	70001001	0	0	0	0	1	32	430500402	2	2002	0	0	0	0	0	0	203	100	0	0	500104210	500104510	0	0	1074	60	60	0	0	60	120	0	0	120	180	0	0	180	240	0	0	240	300	0	0	300	360	0	0	360	420	0	0	420	480	9990	9990	480	600	10	10	600	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	2
500114211	1	魂·上古会心凝神	18	4	0	3130	9999	0	999	3	-1	0	0	0	70001001	0	0	0	0	1	32	430500403	2	2002	0	0	0	0	0	0	203	100	0	0	500104211	500104511	0	0	1075	60	60	0	0	60	120	0	0	120	180	0	0	180	240	0	0	240	300	0	0	300	360	0	0	360	420	0	0	420	480	9990	9990	480	600	10	10	600	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	2
500114212	1	魂·上古裂天之锋	19	4	0	3130	9999	0	999	3	-1	0	0	0	70001001	0	0	0	0	1	32	430500402	2	2002	0	0	0	0	0	0	203	100	0	0	500104212	500104512	0	0	1011	60	60	0	0	60	120	0	0	120	180	0	0	180	240	0	0	240	300	0	0	300	360	0	0	360	420	0	0	420	480	9990	9990	480	600	10	10	600	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	2
500114213	1	魂·上古两仪之御	20	4	0	3121	9999	0	999	3	-1	0	0	0	70001001	0	0	0	0	1	32	430500403	2	2002	0	0	0	0	0	0	203	100	0	0	500104213	500104513	0	0	1010	60	60	0	0	60	120	0	0	120	180	0	0	180	240	0	0	240	300	0	0	300	360	0	0	360	420	0	0	420	480	9990	9990	480	600	10	10	600	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	2
500124201	1	神·上古战神气息	11	4	0	3121	9999	0	999	3	-1	0	0	0	70002002	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	1	500124202	500104202	500104502	500104206	500104506	1067	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1005	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124202	1	神·上古水神气息	11	4	0	3121	9999	0	999	3	-1	0	0	0	70002003	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	2	500124201	500104203	500104503	500104206	500104506	1070	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1005	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124203	1	神·上古雷神气息	11	4	0	3121	9999	0	999	3	-1	0	0	0	70002002	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	1	500124203	500104202	500104502	500104212	500104512	1067	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1011	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124204	1	神·上古火神气息	11	4	0	3121	9999	0	999	3	-1	0	0	0	70002003	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	2	500124204	500104203	500104503	500104212	500104512	1070	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1011	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124205	1	神·上古炎魔气息	11	4	0	3121	9999	0	999	3	-1	0	0	0	70002002	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	1	500124206	500104202	500104502	500104210	500104510	1067	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1074	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124206	1	神·上古冰魅气息	11	4	0	3121	9999	0	999	3	-1	0	0	0	70002003	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	2	500124205	500104203	500104503	500104210	500104510	1070	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1074	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124207	1	神·上古血魔气息	11	4	0	3121	9999	0	999	3	-1	0	0	0	70002002	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	1	500124208	500104202	500104502	500104208	500104508	1067	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1007	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124208	1	神·上古梦魇气息	11	4	0	3121	9999	0	999	3	-1	0	0	0	70002003	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	2	500124207	500104203	500104503	500104208	500104508	1070	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1007	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124209	1	神·上古后羿祝福	12	4	0	3121	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	0	0	500104204	500104504	500104207	500104507	1068	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1006	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124210	1	神·上古蚩尤祝福	12	4	0	3121	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	0	0	500104204	500104504	500104213	500104513	1068	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1010	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124211	1	神·上古刑天祝福	12	4	0	3121	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	0	0	500104205	500104505	500104207	500104507	1071	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1006	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124212	1	神·上古黄帝祝福	12	4	0	3121	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	0	0	500104205	500104505	500104213	500104513	1071	408	408	0	0	408	816	0	0	816	1224	0	0	1224	1632	0	0	1632	2040	0	0	2040	2448	0	0	2448	2856	0	0	2856	3264	9990	9990	3264	4080	10	10	4080	5200	0	0	1010	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124213	1	神·上古神农之心	10	4	0	3140	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	0	0	500104201	500104501	500104207	500104507	1072	5547	5547	0	0	5547	11094	0	0	11094	16641	0	0	16641	22188	0	0	22188	27735	0	0	27735	33282	0	0	33282	38829	0	0	38829	44376	9990	9990	44376	55470	10	10	55470	70600	0	0	1006	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124214	1	神·上古帝尧之心	10	4	0	3140	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	0	0	500104201	500104501	500104213	500104513	1072	5547	5547	0	0	5547	11094	0	0	11094	16641	0	0	16641	22188	0	0	22188	27735	0	0	27735	33282	0	0	33282	38829	0	0	38829	44376	9990	9990	44376	55470	10	10	55470	70600	0	0	1010	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124215	1	神·上古白帝之心	10	4	0	3140	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	0	0	500104201	500104501	500104211	500104511	1072	5547	5547	0	0	5547	11094	0	0	11094	16641	0	0	16641	22188	0	0	22188	27735	0	0	27735	33282	0	0	33282	38829	0	0	38829	44376	9990	9990	44376	55470	10	10	55470	70600	0	0	1075	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500124216	1	神·上古神魔之心	10	4	0	3140	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	2	80	430500401	5	2003	0	0	0	0	0	0	203	100	0	0	500104201	500104501	500104209	500104509	1072	5547	5547	0	0	5547	11094	0	0	11094	16641	0	0	16641	22188	0	0	22188	27735	0	0	27735	33282	0	0	33282	38829	0	0	38829	44376	9990	9990	44376	55470	10	10	55470	70600	0	0	1008	66	66	0	0	66	132	0	0	132	198	3000	690	198	264	6000	8000	264	330	1000	1000	330	396	0	100	396	462	0	100	462	528	0	100	528	660	0	10	660	850	0	0	29432	29432	3
500105201	1	神赐精灵源泉	10	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	0	32	430500601	1	3001	0	0	0	0	0	0	203	100	0	0	500105201	500105501	0	0	1072	6275	6275	4000	686	6275	12550	4000	3000	12550	18825	1500	3000	18825	25100	150	2800	25100	31375	100	100	31375	35300	100	100	35300	41575	100	100	41575	47850	50	100	47850	54125	0	10	54125	70600	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105202	1	神赐血魔力量	11	6	0	5141	9999	0	999	3	-1	0	0	0	70002002	0	0	0	0	0	32	430500601	1	3001	0	0	0	0	0	0	203	100	1	500105203	500105202	500105502	0	0	1067	462	462	4000	686	462	924	4000	3000	924	1386	1500	3000	1386	1848	150	2800	1848	2310	100	100	2310	2600	100	100	2600	3062	100	100	3062	3524	50	100	3524	3986	0	10	3986	5200	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105203	1	神赐太乙力量	11	6	0	5141	9999	0	999	3	-1	0	0	0	70002003	0	0	0	0	0	32	430500601	1	3001	0	0	0	0	0	0	203	100	2	500105202	500105203	500105503	0	0	1070	462	462	4000	686	462	924	4000	3000	924	1386	1500	3000	1386	1848	150	2800	1848	2310	100	100	2310	2600	100	100	2600	3062	100	100	3062	3524	50	100	3524	3986	0	10	3986	5200	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105204	1	神赐大地守护	12	6	0	5141	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	0	32	430500601	1	3001	0	0	0	0	0	0	203	100	0	0	500105204	500105504	0	0	1068	462	462	4000	686	462	924	4000	3000	924	1386	1500	3000	1386	1848	150	2800	1848	2310	100	100	2310	2600	100	100	2600	3062	100	100	3062	3524	50	100	3524	3986	0	10	3986	5200	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105205	1	神赐风神守护	12	6	0	5141	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	0	32	430500601	1	3001	0	0	0	0	0	0	203	100	0	0	500105205	500105505	0	0	1071	462	462	4000	686	462	924	4000	3000	924	1386	1500	3000	1386	1848	150	2800	1848	2310	100	100	2310	2600	100	100	2600	3062	100	100	3062	3524	50	100	3524	3986	0	10	3986	5200	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105206	1	神赐明视之眼	13	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	0	32	430500602	1	3001	0	0	0	0	0	0	203	100	0	0	500105206	500105506	0	0	1005	75	75	4000	686	75	150	4000	3000	150	225	1500	3000	225	300	150	2800	300	375	100	100	375	425	100	100	425	500	100	100	500	575	50	100	575	650	0	10	650	850	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105207	1	神赐邪魅之舞	14	6	0	5141	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	0	32	430500603	1	3001	0	0	0	0	0	0	203	100	0	0	500105207	500105507	0	0	1006	75	75	4000	686	75	150	4000	3000	150	225	1500	3000	225	300	150	2800	300	375	100	100	375	425	100	100	425	500	100	100	500	575	50	100	575	650	0	10	650	850	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105208	1	神赐雷霆之怒	15	6	0	5141	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	0	32	430500602	1	3001	0	0	0	0	0	0	203	100	0	0	500105208	500105508	0	0	1007	75	75	4000	686	75	150	4000	3000	150	225	1500	3000	225	300	150	2800	300	375	100	100	375	425	100	100	425	500	100	100	500	575	50	100	575	650	0	10	650	850	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105209	1	神赐空明之心	16	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	0	32	430500603	1	3001	0	0	0	0	0	0	203	100	0	0	500105209	500105509	0	0	1008	75	75	4000	686	75	150	4000	3000	150	225	1500	3000	225	300	150	2800	300	375	100	100	375	425	100	100	425	500	100	100	500	575	50	100	575	650	0	10	650	850	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105210	1	神赐料敌先机	17	6	0	5141	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	0	32	430500602	1	3001	0	0	0	0	0	0	203	100	0	0	500105210	500105510	0	0	1074	75	75	4000	686	75	150	4000	3000	150	225	1500	3000	225	300	150	2800	300	375	100	100	375	425	100	100	425	500	100	100	500	575	50	100	575	650	0	10	650	850	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105211	1	神赐会心凝神	18	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	0	32	430500603	1	3001	0	0	0	0	0	0	203	100	0	0	500105211	500105511	0	0	1075	75	75	4000	686	75	150	4000	3000	150	225	1500	3000	225	300	150	2800	300	375	100	100	375	425	100	100	425	500	100	100	500	575	50	100	575	650	0	10	650	850	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105212	1	神赐裂天之锋	19	6	0	5161	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	0	32	430500602	1	3001	0	0	0	0	0	0	203	100	0	0	500105212	500105512	0	0	1011	75	75	4000	686	75	150	4000	3000	150	225	1500	3000	225	300	150	2800	300	375	100	100	375	425	100	100	425	500	100	100	500	575	50	100	575	650	0	10	650	850	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105213	1	神赐两仪之御	20	6	0	5141	9999	0	999	3	-1	0	0	0	70002001	0	0	0	0	0	32	430500603	1	3001	0	0	0	0	0	0	203	100	0	0	500105213	500105513	0	0	1010	75	75	4000	686	75	150	4000	3000	150	225	1500	3000	225	300	150	2800	300	375	100	100	375	425	100	100	425	500	100	100	500	575	50	100	575	650	0	10	650	850	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29432	0	1
500105501	1	神赐精灵源泉[材料]	10	6	0	5161	9999	0	999	0	-1	0	0	0	70002101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1072	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500105502	1	神赐血魔力量[材料]	11	6	0	5161	9999	0	999	0	-1	0	0	0	70002102	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1067	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500105503	1	神赐太乙力量[材料]	11	6	0	5161	9999	0	999	0	-1	0	0	0	70002103	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1070	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500105504	1	神赐大地守护[材料]	12	6	0	5161	9999	0	999	0	-1	0	0	0	70002101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1068	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500105505	1	神赐风神守护[材料]	12	6	0	5161	9999	0	999	0	-1	0	0	0	70002101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1071	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500105506	1	神赐明视之眼[材料]	13	6	0	5161	9999	0	999	0	-1	0	0	0	70002101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1005	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
500105507	1	神赐邪魅之舞[材料]	14	6	0	5161	9999	0	999	0	-1	0	0	0	70002101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	203	100	0	0	0	0	0	0	1006	1	1	698	500	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
