时装ID	阶级	外观分类（10套装，11武器，12挂件，13灵宝，14头发，15坐骑，16光环）	职业	激活条件（状态限制）	激活消耗	魅力值	附加属性	特殊颜色1	颜色1状态	颜色1消耗	特殊颜色2	颜色2状态	颜色2消耗	特殊颜色3	颜色3状态	颜色3消耗	特殊颜色4	颜色4状态	颜色4消耗	特殊颜色5	颜色5状态	颜色5消耗	特殊颜色6	颜色6状态	颜色6消耗	特殊颜色7	颜色7状态	颜色7消耗	特殊颜色8	颜色8状态	颜色8消耗	特殊颜色9	颜色9状态	颜色9消耗	附加特效1	特效1状态	附加特效2	特效2状态	过期提醒提前时间	过期提醒邮件ID	是否可染色（0不可，1可以）	名称	外观ID	说明	颜色	男图标（后面要改名成ImageId_male）	女图标	镜头朝向	镜头距离	镜头偏移X	镜头偏移Y	镜头偏移Z	可见状态限制
103110	5	10	31	0	100103	405	0	810	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	1	0	0	1800	2168	1	雪夜虹影	9	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionClothe_810	fashionClothe_820	0	0	0	0	0	0
104110	1	10	41	0	100104	80	0	810	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	1	雪夜虹影	9	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionClothe_810	fashionClothe_820	0	0	0	0	0	0
104110	2	10	41	0	100104	120	0	810	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2168	1	雪夜虹影	9	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionClothe_810	fashionClothe_820	0	0	0	0	0	0
104110	3	10	41	0	100104	180	0	810	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	1	0	0	1800	2168	1	雪夜虹影	9	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionClothe_810	fashionClothe_820	0	0	0	0	0	0
104110	4	10	41	0	100104	270	0	810	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	1	0	0	1800	2168	1	雪夜虹影	9	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionClothe_810	fashionClothe_820	0	0	0	0	0	0
104110	5	10	41	0	100104	405	0	810	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	1	0	0	1800	2168	1	雪夜虹影	9	叮叮当，叮叮当，铃儿响叮当。外观商店可购买	3	fashionClothe_810	fashionClothe_820	0	0	0	0	0	0
101111	1	10	11	0	100111	80	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
101111	2	10	11	0	100111	120	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
101111	3	10	11	0	100111	180	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
101111	4	10	11	0	100111	270	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
101111	5	10	11	0	100111	405	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
102111	1	10	21	0	100112	80	0	920	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_112	item11_113	0	0	0	0	0	0
102111	2	10	21	0	100112	120	0	920	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_112	item11_113	0	0	0	0	0	0
102111	3	10	21	0	100112	180	0	920	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_112	item11_113	0	0	0	0	0	0
102111	4	10	21	0	100112	270	0	920	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_112	item11_113	0	0	0	0	0	0
102111	5	10	21	0	100112	405	0	920	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_112	item11_113	0	0	0	0	0	0
103111	1	10	31	0	100113	80	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
103111	2	10	31	0	100113	120	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
103111	3	10	31	0	100113	180	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
103111	4	10	31	0	100113	270	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
103111	5	10	31	0	100113	405	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
104111	1	10	41	0	100114	80	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
104111	2	10	41	0	100114	120	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
104111	3	10	41	0	100114	180	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
104111	4	10	41	0	100114	270	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
104111	5	10	41	0	100114	405	0	910	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	1	0	0	1800	2171	1	吉祥如意	10	如意吉祥大吉大利。外观商店购买	3	item11_110	item11_111	0	0	0	0	0	0
101112	1	10	11	0	100121	320	80101140	1010	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	1	0	0	1800	2172	1	雪霁·凝月	11	雪霁初晴，清蓝之髓，修为榜榜首可得。	3	fashionClothe_212	fashionClothe_222	0	0	0	0	0	0
102112	1	10	21	0	100122	320	80102140	1020	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	1	0	0	1800	2172	1	雪霁·凝月	11	雪霁初晴，清蓝之髓，修为榜榜首可得。	3	fashionClothe_232	fashionClothe_245	0	0	0	0	0	0
103112	1	10	31	0	100123	320	80103140	1010	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	1	0	0	1800	2172	1	雪霁·凝月	11	雪霁初晴，清蓝之髓，修为榜榜首可得。	3	fashionClothe_212	fashionClothe_222	0	0	0	0	0	0
104112	1	10	41	0	100124	320	80104140	1010	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	1	0	0	1800	2172	1	雪霁·凝月	11	雪霁初晴，清蓝之髓，修为榜榜首可得。	3	fashionClothe_212	fashionClothe_222	0	0	0	0	0	0
101113	1	10	11	0	100131	80	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	0	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
101113	2	10	11	0	100131	120	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	0	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
101113	3	10	11	0	100131	180	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	1	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	110	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
101113	4	10	11	0	100131	270	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	1	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	110	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
101113	5	10	11	0	100131	405	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	1	109105	1115	1	109106	0	0	0	0	0	0	0	0	0	111	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
102113	1	10	21	0	100132	80	0	1120	1	109101	1121	1	109102	1122	1	109103	1123	1	109104	1124	0	109105	1125	0	109106	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1130	item97_1140	0	0	0	0	0	70008900
102113	2	10	21	0	100132	120	0	1120	1	109101	1121	1	109102	1122	1	109103	1123	1	109104	1124	0	109105	1125	0	109106	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1130	item97_1140	0	0	0	0	0	70008900
102113	3	10	21	0	100132	180	0	1120	1	109101	1121	1	109102	1122	1	109103	1123	1	109104	1124	1	109105	1125	0	109106	0	0	0	0	0	0	0	0	0	110	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1130	item97_1140	0	0	0	0	0	70008900
102113	4	10	21	0	100132	270	0	1120	1	109101	1121	1	109102	1122	1	109103	1123	1	109104	1124	1	109105	1125	0	109106	0	0	0	0	0	0	0	0	0	110	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1130	item97_1140	0	0	0	0	0	70008900
102113	5	10	21	0	100132	405	0	1120	1	109101	1121	1	109102	1122	1	109103	1123	1	109104	1124	1	109105	1125	1	109106	0	0	0	0	0	0	0	0	0	111	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1130	item97_1140	0	0	0	0	0	70008900
103113	1	10	31	0	100133	80	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	0	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
103113	2	10	31	0	100133	120	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	0	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
103113	3	10	31	0	100133	180	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	1	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	110	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
103113	4	10	31	0	100133	270	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	1	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	110	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
103113	5	10	31	0	100133	405	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	1	109105	1115	1	109106	0	0	0	0	0	0	0	0	0	111	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
104113	1	10	41	0	100134	80	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	0	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
104113	2	10	41	0	100134	120	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	0	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
104113	3	10	41	0	100134	180	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	1	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	110	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
104113	4	10	41	0	100134	270	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	1	109105	1115	0	109106	0	0	0	0	0	0	0	0	0	110	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
104113	5	10	41	0	100134	405	0	1110	1	109101	1111	1	109102	1112	1	109103	1113	1	109104	1114	1	109105	1115	1	109106	0	0	0	0	0	0	0	0	0	111	1	0	0	1800	2181	1	狂欢夏季	12	狂欢夏季，冲浪前行。外观商店购买	3	item97_1110	item97_1120	0	0	0	0	0	70008900
101114	1	10	11	0	100141	320	80101140	1210	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2182	1	国士无双	13	握擎苍，世无双，这是我的天下！	6	item97_1210	item97_1220	0	0	0	0	0	70007901
102114	1	10	21	0	100142	320	80102140	1220	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2182	1	国士无双	13	握擎苍，世无双，这是我的天下！	6	item97_1230	item97_1240	0	0	0	0	0	70007902
103114	1	10	31	0	100143	320	80103140	1210	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2182	1	国士无双	13	握擎苍，世无双，这是我的天下！	6	item97_1210	item97_1220	0	0	0	0	0	70007903
104114	1	10	41	0	100144	320	80104140	1210	1	109101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2182	1	国士无双	13	握擎苍，世无双，这是我的天下！	6	item97_1210	item97_1220	0	0	0	0	0	70007904
111100	1	11	11	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	专职武器	0	职业昆仑默认服饰。	2	11_0_0	11_0_0	0	0	0	0	0	0
112100	1	11	21	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	专职武器	0	职业琉璃默认服饰。	2	21_0_0	21_0_0	0	0	0	0	0	0
113100	1	11	31	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	专职武器	0	职业乾坤默认服饰。	2	31_0_0	31_0_0	0	0	0	0	0	0
114100	1	11	41	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	专职武器	0	职业凤鸣默认服饰。	2	fashionWeapon_140	fashionWeapon_140	0	0	0	0	0	0
111101	1	11	11	0	101011	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2109	0	青月飞虹	1	静若青月，动若飞虹。外观商店可购买	3	fashionWeapon_110	fashionWeapon_110	0	0	0	0	0	0
111101	2	11	11	0	101011	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2109	0	青月飞虹	1	静若青月，动若飞虹。外观商店可购买	3	fashionWeapon_110	fashionWeapon_110	0	0	0	0	0	0
111101	3	11	11	0	101011	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2109	0	青月飞虹	1	静若青月，动若飞虹。外观商店可购买	3	fashionWeapon_110	fashionWeapon_110	0	0	0	0	0	0
111101	4	11	11	0	101011	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2109	0	青月飞虹	1	静若青月，动若飞虹。外观商店可购买	3	fashionWeapon_110	fashionWeapon_110	0	0	0	0	0	0
111101	5	11	11	0	101011	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2109	0	青月飞虹	1	静若青月，动若飞虹。外观商店可购买	3	fashionWeapon_110	fashionWeapon_110	0	0	0	0	0	0
112101	1	11	21	0	101012	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2110	0	青冥龙眸	1	冥渊青雉，隐有龙眸。外观商店可购买	3	fashionWeapon_120	fashionWeapon_120	0	0	0	0	0	0
112101	2	11	21	0	101012	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2110	0	青冥龙眸	1	冥渊青雉，隐有龙眸。外观商店可购买	3	fashionWeapon_120	fashionWeapon_120	0	0	0	0	0	0
112101	3	11	21	0	101012	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2110	0	青冥龙眸	1	冥渊青雉，隐有龙眸。外观商店可购买	3	fashionWeapon_120	fashionWeapon_120	0	0	0	0	0	0
112101	4	11	21	0	101012	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2110	0	青冥龙眸	1	冥渊青雉，隐有龙眸。外观商店可购买	3	fashionWeapon_120	fashionWeapon_120	0	0	0	0	0	0
112101	5	11	21	0	101012	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2110	0	青冥龙眸	1	冥渊青雉，隐有龙眸。外观商店可购买	3	fashionWeapon_120	fashionWeapon_120	0	0	0	0	0	0
113101	1	11	31	0	101013	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2111	0	血炎狂刃	2	刀身狂野，刃红如火。外观商店可购买	3	fashionWeapon_130	fashionWeapon_130	0	0	0	0	0	0
113101	2	11	31	0	101013	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2111	0	血炎狂刃	2	刀身狂野，刃红如火。外观商店可购买	3	fashionWeapon_130	fashionWeapon_130	0	0	0	0	0	0
113101	3	11	31	0	101013	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2111	0	血炎狂刃	2	刀身狂野，刃红如火。外观商店可购买	3	fashionWeapon_130	fashionWeapon_130	0	0	0	0	0	0
113101	4	11	31	0	101013	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2111	0	血炎狂刃	2	刀身狂野，刃红如火。外观商店可购买	3	fashionWeapon_130	fashionWeapon_130	0	0	0	0	0	0
113101	5	11	31	0	101013	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2111	0	血炎狂刃	2	刀身狂野，刃红如火。外观商店可购买	3	fashionWeapon_130	fashionWeapon_130	0	0	0	0	0	0
114101	1	11	41	0	101014	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2112	0	秀丽鸣弓	2	弓羽相织，其纹如心。外观商店可购买	3	41_0_0	41_0_0	0	0	0	0	0	0
114101	2	11	41	0	101014	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2112	0	秀丽鸣弓	2	弓羽相织，其纹如心。外观商店可购买	3	41_0_0	41_0_0	0	0	0	0	0	0
114101	3	11	41	0	101014	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2112	0	秀丽鸣弓	2	弓羽相织，其纹如心。外观商店可购买	3	41_0_0	41_0_0	0	0	0	0	0	0
114101	4	11	41	0	101014	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2112	0	秀丽鸣弓	2	弓羽相织，其纹如心。外观商店可购买	3	41_0_0	41_0_0	0	0	0	0	0	0
114101	5	11	41	0	101014	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2112	0	秀丽鸣弓	2	弓羽相织，其纹如心。外观商店可购买	3	41_0_0	41_0_0	0	0	0	0	0	0
111102	1	11	11	0	101021	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2113	0	新月流光	2	明如新月，动如流光。主线任务可得	3	fashionWeapon_210	fashionWeapon_210	0	0	0	0	0	0
111102	2	11	11	0	101021	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2113	0	新月流光	2	明如新月，动如流光。主线任务可得	3	fashionWeapon_210	fashionWeapon_210	0	0	0	0	0	0
111102	3	11	11	0	101021	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2113	0	新月流光	2	明如新月，动如流光。主线任务可得	3	fashionWeapon_210	fashionWeapon_210	0	0	0	0	0	0
111102	4	11	11	0	101021	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2113	0	新月流光	2	明如新月，动如流光。主线任务可得	3	fashionWeapon_210	fashionWeapon_210	0	0	0	0	0	0
111102	5	11	11	0	101021	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2113	0	新月流光	2	明如新月，动如流光。主线任务可得	3	fashionWeapon_210	fashionWeapon_210	0	0	0	0	0	0
112102	1	11	21	0	101022	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2114	0	凝霜犀翠	2	白如凝霜，翠若犀绿。主线任务可得	3	fashionWeapon_220	fashionWeapon_220	0	0	0	0	0	0
112102	2	11	21	0	101022	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2114	0	凝霜犀翠	2	白如凝霜，翠若犀绿。主线任务可得	3	fashionWeapon_220	fashionWeapon_220	0	0	0	0	0	0
112102	3	11	21	0	101022	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2114	0	凝霜犀翠	2	白如凝霜，翠若犀绿。主线任务可得	3	fashionWeapon_220	fashionWeapon_220	0	0	0	0	0	0
112102	4	11	21	0	101022	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2114	0	凝霜犀翠	2	白如凝霜，翠若犀绿。主线任务可得	3	fashionWeapon_220	fashionWeapon_220	0	0	0	0	0	0
112102	5	11	21	0	101022	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2114	0	凝霜犀翠	2	白如凝霜，翠若犀绿。主线任务可得	3	fashionWeapon_220	fashionWeapon_220	0	0	0	0	0	0
113102	1	11	31	0	101023	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	2115	0	炼魂鬼斩	1	何人可挡鬼神之力！主线任务可得	3	fashionWeapon_230	fashionWeapon_230	0	0	0	0	0	0
