#难度等级	#关卡index	#有效值	#地图ID	#该境界下最大关卡数量	#这个关卡固定奖励ID	#这个关卡超级奖励概率万分比	#奖励宝箱ID	#BOSS出生x坐标客户端X坐标	#BOSS出生y坐标客户端Z坐标	#精英1出生x坐标客户端X坐标	#精英1出生y坐标客户端Z坐标	#精英2出生x坐标客户端X坐标	#精英2出生y坐标客户端Z坐标	#精英3出生x坐标客户端X坐标	#精英3出生y坐标客户端Z坐标	#精英4出生x坐标客户端X坐标	#精英4出生y坐标客户端Z坐标	#精英5出生x坐标客户端X坐标	#精英5出生y坐标客户端Z坐标	#光圈X坐标客户端X坐标	#光圈Y坐标客户端Y坐标	#光圈Z坐标客户端Z坐标	#出生点X坐标客户端X坐标	#出生点Y坐标客户端Z坐标	#关卡时间限制，单位秒	#关卡开始事件	#关卡胜利事件	#关卡障碍群组ID	#关卡传送员ID	#是否有BOSS	#BOSS池ID1（关联npc_big_type_pool表池ID）	#BOSS等级1	#BOSS概率1	#BOSS池ID2（关联npc_big_type_pool表池ID）	#BOSS等级2	#BOSS概率2	#BOSS池ID3（关联npc_big_type_pool表池ID）	#BOSS等级3	#BOSS概率3	#BOSS池ID4（关联npc_big_type_pool表池ID）	#BOSS等级4	#BOSS概率4	#BOSS池ID5（关联npc_big_type_pool表池ID）	#BOSS等级5	#BOSS概率5	#精英怪数量	#精英池ID1（关联npc_big_type_pool表池ID）	#精英等级1	#精英概率1	#精英大类型7	#精英的等级7	#精英随机到的概率7	#精英大类型8	#精英的等级8	#精英随机到的概率8	#精英大类型9	#精英的等级9	#精英随机到的概率9	#精英大类型10	#精英的等级10	#精英随机到的概率10	#BUFF数量（指后面池中计入随机的BUFF数量）	#BUFF类型1，1表示恢复角色100%生命，2表示恢复50%角色生命，3表示恢复25%角色生命，其他值表示BUFFID	#BUFF类型1等级	#BUFF随机到的概率1	#BUFF类型2	#BUFF类型2等级	#BUFF随机到的概率2	#BUFF类型3	#BUFF类型3等级	#BUFF随机到的概率3	#BUFF类型4	#BUFF类型4等级	#BUFF随机到的概率4	#BUFF类型5	#BUFF类型5等级	#BUFF随机到的概率5	#BUFF类型6	#BUFF类型6等级	#BUFF随机到的概率6	#BUFF类型7	#BUFF类型7等级	#BUFF随机到的概率7	#BUFF类型8	#BUFF类型8等级	#BUFF随机到的概率8	#BUFF类型9	#BUFF类型9等级	#BUFF随机到的概率9	#BUFF类型10	#BUFF类型10等级	#BUFF随机到的概率10
[K][C][S]jingjie	[K][C][S]tower_index	 valid 	[C][S]map_id	[C][S]total_tower_num	[C][S]reward_id 	[S]super_reward_random	[S]super_item_id	[S]boss_pos_x	[S]boss_pos_y	[S]elite1_pos_x	[S]elite1_pos_y	[S]elite2_pos_x	[S]elite2_pos_y	[S]elite3_pos_x	[S]elite3_pos_y	[S]elite4_pos_x	[S]elite4_pos_y	[S]elite5_pos_x	[S]elite5_pos_y	[C]zhalan_pos_x	[C]zhalan_pos_y	[C]zhalan_pos_z	[S]role_pos_x	[S]role_pos_y	[C][S]time_limit	[S]start_event_id	[S]end_event_id	[S]npc_group_id1	[S]trans_npc_id	[C][S]random_boss_num	[C][S]boss_type_id1	[C][S]boss_level1	[C][S]boss_random1	[C][S]boss_type_id2	[C][S]boss_level2	[C][S]boss_random2	[C][S]boss_type_id3	[C][S]boss_level3	[C][S]boss_random3	[C][S]boss_type_id4	[C][S]boss_level4	[C][S]boss_random4	[C][S]boss_type_id5	[C][S]boss_level5	[C][S]boss_random5	[C][S]random_elite_num	[C][S]type_id5	[C][S]elite_level5	[C][S]elite_random5	[C][S]type_id5	[C][S]elite_level5	[C][S]elite_random5	[C][S]type_id5	[C][S]elite_level5	[C][S]elite_random5	[C][S]type_id5	[C][S]elite_level5	[C][S]elite_random5	[C][S]type_id5	[C][S]elite_level5	[C][S]elite_random5	[C][S]random_buff_num	[C][S]buff_id1	[C][S]buff_level1	[C][S]buff_random1	[C][S]buff_id2	[C][S]buff_level2	[C][S]buff_random2	[C][S]buff_id3	[C][S]buff_level3	[C][S]buff_random3	[C][S]buff_id4	[C][S]buff_level4	[C][S]buff_random4	[C][S]buff_id5	[C][S]buff_level5	[C][S]buff_random5	[C][S]buff_id6	[C][S]buff_level6	[C][S]buff_random6	[C][S]buff_id7	[C][S]buff_level7	[C][S]buff_random7	[C][S]buff_id8	[C][S]buff_level8	[C][S]buff_random8	[C][S]buff_id9	[C][S]buff_level9	[C][S]buff_random9	[C][S]buff_id10	[C][S]buff_level10	[C][S]buff_random10
9	2	1	9010	10	30900102	0	0	1492	2005	0	0	0	0	0	0	0	0	0	0	1362	-12	2183	1443	2118	1800	90100002	90100007	901002001	901002002	1	90011	900202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	3	1	9010	10	30900103	0	0	2135	2353	0	0	0	0	0	0	0	0	0	0	1881	33	2288	1982	2317	1800	90100003	90100008	901003001	901003002	1	90011	900203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900101	1	2000	900111	1	2000	900121	1	2000	900131	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	1	9010	10	30900104	10000	30900201	2506	2099	0	0	0	0	0	0	0	0	0	0	2177	47	2497	2480	2193	1800	90100004	90100009	901004001	901004002	1	90012	900204	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	5	1	9010	10	30900105	0	0	2693	1483	0	0	0	0	0	0	0	0	0	0	2630	331	1680	2645	1603	1800	90100005	90100010	901005001	901005002	1	90012	900205	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	6	1	9010	10	30900106	0	0	2217	755	0	0	0	0	0	0	0	0	0	0	2408	369	927	2339	852	1800	90100011	90100016	901006001	901006002	1	90013	900206	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900102	1	2000	900112	1	2000	900122	1	2000	900132	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	7	1	9010	10	30900107	10000	30900202	1782	846	0	0	0	0	0	0	0	0	0	0	1979	400	784	1912	825	1800	90100012	90100017	901007001	901007002	1	90013	900207	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	8	1	9010	10	30900108	0	0	1501	1154	0	0	0	0	0	0	0	0	0	0	1639	433	970	1596	1037	1800	90100013	90100018	901008001	901008002	1	90013	900208	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	9	1	9010	10	30900109	0	0	1281	1434	0	0	0	0	0	0	0	0	0	0	1454	482	1245	1394	1312	1800	90100014	90100019	901009001	901009002	1	90013	900209	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900103	1	3333	900113	1	3333	2	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	10	1	9010	10	30900110	10000	30900203	2056	1541	0	0	0	0	0	0	0	0	0	0	1188	499	1543	1942	1463	1800	90100015	90100020	901010001	0	1	90013	900210	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	1	9011	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	2515	6000	0	0	0	901100001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1	1	9011	10	30900101	0	0	1236	2320	0	0	0	0	0	0	0	0	0	0	1069	-46	2467	1131	2403	1800	90110001	90110006	901101001	901101002	1	90011	900201	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	1	9011	10	30900102	0	0	1492	2005	0	0	0	0	0	0	0	0	0	0	1362	-12	2183	1443	2118	1800	90110002	90110007	901102001	901102002	1	90011	900202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	3	1	9011	10	30900103	0	0	2135	2353	0	0	0	0	0	0	0	0	0	0	1881	33	2288	1982	2317	1800	90110003	90110008	901103001	901103002	1	90011	900203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900101	1	2000	900111	1	2000	900121	1	2000	900131	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	4	1	9011	10	30900104	10000	30900201	2506	2099	0	0	0	0	0	0	0	0	0	0	2177	47	2497	2480	2193	1800	90110004	90110009	901104001	901104002	1	90012	900204	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	5	1	9011	10	30900105	0	0	2693	1483	0	0	0	0	0	0	0	0	0	0	2630	331	1680	2645	1603	1800	90110005	90110010	901105001	901105002	1	90012	900205	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	6	1	9011	10	30900106	0	0	2217	755	0	0	0	0	0	0	0	0	0	0	2408	369	927	2339	852	1800	90110011	90110016	901106001	901106002	1	90013	900206	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900102	1	2000	900112	1	2000	900122	1	2000	900132	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	7	1	9011	10	30900107	10000	30900202	1782	846	0	0	0	0	0	0	0	0	0	0	1979	400	784	1912	825	1800	90110012	90110017	901107001	901107002	1	90013	900207	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	8	1	9011	10	30900108	0	0	1501	1154	0	0	0	0	0	0	0	0	0	0	1639	433	970	1596	1037	1800	90110013	90110018	901108001	901108002	1	90013	900208	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	9	1	9011	10	30900109	0	0	1281	1434	0	0	0	0	0	0	0	0	0	0	1454	482	1245	1394	1312	1800	90110014	90110019	901109001	901109002	1	90013	900209	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900103	1	3333	900113	1	3333	2	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	10	1	9011	10	30900110	10000	30900203	2056	1541	0	0	0	0	0	0	0	0	0	0	1188	499	1543	1942	1463	1800	90110015	90110020	901110001	0	1	90013	900210	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0	1	9012	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	2515	6000	0	0	0	901200001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1	1	9012	10	30900101	0	0	1236	2320	0	0	0	0	0	0	0	0	0	0	1069	-46	2467	1131	2403	1800	90120001	90120006	901201001	901201002	1	90011	900201	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2	1	9012	10	30900102	0	0	1492	2005	0	0	0	0	0	0	0	0	0	0	1362	-12	2183	1443	2118	1800	90120002	90120007	901202001	901202002	1	90011	900202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	3	1	9012	10	30900103	0	0	2135	2353	0	0	0	0	0	0	0	0	0	0	1881	33	2288	1982	2317	1800	90120003	90120008	901203001	901203002	1	90011	900203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900101	1	2000	900111	1	2000	900121	1	2000	900131	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	1	9012	10	30900104	10000	30900201	2506	2099	0	0	0	0	0	0	0	0	0	0	2177	47	2497	2480	2193	1800	90120004	90120009	901204001	901204002	1	90012	900204	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	5	1	9012	10	30900105	0	0	2693	1483	0	0	0	0	0	0	0	0	0	0	2630	331	1680	2645	1603	1800	90120005	90120010	901205001	901205002	1	90012	900205	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	6	1	9012	10	30900106	0	0	2217	755	0	0	0	0	0	0	0	0	0	0	2408	369	927	2339	852	1800	90120011	90120016	901206001	901206002	1	90013	900206	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900102	1	2000	900112	1	2000	900122	1	2000	900132	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	7	1	9012	10	30900107	10000	30900202	1782	846	0	0	0	0	0	0	0	0	0	0	1979	400	784	1912	825	1800	90120012	90120017	901207001	901207002	1	90013	900207	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	8	1	9012	10	30900108	0	0	1501	1154	0	0	0	0	0	0	0	0	0	0	1639	433	970	1596	1037	1800	90120013	90120018	901208001	901208002	1	90013	900208	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	9	1	9012	10	30900109	0	0	1281	1434	0	0	0	0	0	0	0	0	0	0	1454	482	1245	1394	1312	1800	90120014	90120019	901209001	901209002	1	90013	900209	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900103	1	3333	900113	1	3333	2	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	10	1	9012	10	30900110	10000	30900203	2056	1541	0	0	0	0	0	0	0	0	0	0	1188	499	1543	1942	1463	1800	90120015	90120020	901210001	0	1	90013	900210	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0	1	9013	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	2515	6000	0	0	0	901300001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	1	9013	10	30900101	0	0	1236	2320	0	0	0	0	0	0	0	0	0	0	1069	-46	2467	1131	2403	1800	90130001	90130006	901301001	901301002	1	90011	900201	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	2	1	9013	10	30900102	0	0	1492	2005	0	0	0	0	0	0	0	0	0	0	1362	-12	2183	1443	2118	1800	90130002	90130007	901302001	901302002	1	90011	900202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	3	1	9013	10	30900103	0	0	2135	2353	0	0	0	0	0	0	0	0	0	0	1881	33	2288	1982	2317	1800	90130003	90130008	901303001	901303002	1	90011	900203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900101	1	2000	900111	1	2000	900121	1	2000	900131	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	4	1	9013	10	30900104	10000	30900201	2506	2099	0	0	0	0	0	0	0	0	0	0	2177	47	2497	2480	2193	1800	90130004	90130009	901304001	901304002	1	90012	900204	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	5	1	9013	10	30900105	0	0	2693	1483	0	0	0	0	0	0	0	0	0	0	2630	331	1680	2645	1603	1800	90130005	90130010	901305001	901305002	1	90012	900205	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	6	1	9013	10	30900106	0	0	2217	755	0	0	0	0	0	0	0	0	0	0	2408	369	927	2339	852	1800	90130011	90130016	901306001	901306002	1	90013	900206	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900102	1	2000	900112	1	2000	900122	1	2000	900132	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	7	1	9013	10	30900107	10000	30900202	1782	846	0	0	0	0	0	0	0	0	0	0	1979	400	784	1912	825	1800	90130012	90130017	901307001	901307002	1	90013	900207	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	8	1	9013	10	30900108	0	0	1501	1154	0	0	0	0	0	0	0	0	0	0	1639	433	970	1596	1037	1800	90130013	90130018	901308001	901308002	1	90013	900208	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	9	1	9013	10	30900109	0	0	1281	1434	0	0	0	0	0	0	0	0	0	0	1454	482	1245	1394	1312	1800	90130014	90130019	901309001	901309002	1	90013	900209	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900103	1	3333	900113	1	3333	2	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	10	1	9013	10	30900110	10000	30900203	2056	1541	0	0	0	0	0	0	0	0	0	0	1188	499	1543	1942	1463	1800	90130015	90130020	901310001	0	1	90013	900210	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	0	1	9014	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	2515	6000	0	0	0	901400001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1	1	9014	10	30900101	0	0	1236	2320	0	0	0	0	0	0	0	0	0	0	1069	-46	2467	1131	2403	1800	90140001	90140006	901401001	901401002	1	90011	900201	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	2	1	9014	10	30900102	0	0	1492	2005	0	0	0	0	0	0	0	0	0	0	1362	-12	2183	1443	2118	1800	90140002	90140007	901402001	901402002	1	90011	900202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	3	1	9014	10	30900103	0	0	2135	2353	0	0	0	0	0	0	0	0	0	0	1881	33	2288	1982	2317	1800	90140003	90140008	901403001	901403002	1	90011	900203	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900101	1	2000	900111	1	2000	900121	1	2000	900131	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	4	1	9014	10	30900104	10000	30900201	2506	2099	0	0	0	0	0	0	0	0	0	0	2177	47	2497	2480	2193	1800	90140004	90140009	901404001	901404002	1	90012	900204	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	5	1	9014	10	30900105	0	0	2693	1483	0	0	0	0	0	0	0	0	0	0	2630	331	1680	2645	1603	1800	90140005	90140010	901405001	901405002	1	90012	900205	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	6	1	9014	10	30900106	0	0	2217	755	0	0	0	0	0	0	0	0	0	0	2408	369	927	2339	852	1800	90140011	90140016	901406001	901406002	1	90013	900206	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900102	1	2000	900112	1	2000	900122	1	2000	900132	1	2000	3	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	7	1	9014	10	30900107	10000	30900202	1782	846	0	0	0	0	0	0	0	0	0	0	1979	400	784	1912	825	1800	90140012	90140017	901407001	901407002	1	90013	900207	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	8	1	9014	10	30900108	0	0	1501	1154	0	0	0	0	0	0	0	0	0	0	1639	433	970	1596	1037	1800	90140013	90140018	901408001	901408002	1	90013	900208	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	9	1	9014	10	30900109	0	0	1281	1434	0	0	0	0	0	0	0	0	0	0	1454	482	1245	1394	1312	1800	90140014	90140019	901409001	901409002	1	90013	900209	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	900103	1	3333	900113	1	3333	2	1	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	10	1	9014	10	30900110	10000	30900203	2056	1541	0	0	0	0	0	0	0	0	0	0	1188	499	1543	1942	1463	1800	90140015	90140020	901410001	0	1	90013	900210	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0	1	9015	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	2515	6000	0	0	0	901500001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	1	1	9015	10	30900101	0	0	1236	2320	0	0	0	0	0	0	0	0	0	0	1069	-46	2467	1131	2403	1800	90150001	90150006	901501001	901501002	1	90011	900201	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	2	1	9015	10	30900102	0	0	1492	2005	0	0	0	0	0	0	0	0	0	0	1362	-12	2183	1443	2118	1800	90150002	90150007	901502001	901502002	1	90011	900202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
