consume_id消耗ID(2位系统<1武学，2任务，3地图，4付费，5装备，6道藏,7制造，8道具，9系统，10时装，11仙道秘法>+2位类型+2位流水)	second_id副键ID（默认值9999，当副ID找不到时就找这个9999，如果也找不到才返回错误；任务回收填任务ID；制造绑定解绑的0-9副键代表0-9档的解绑消耗，宝塔中代表奖励池ID，仙道秘法重铸）	valid	consume1_mode消耗模式1(1货币，2道具，3精血，4宝石精华，5次数限制<次数ID，数量>，6道藏残页，7消耗特定品质的特定装备（精炼过的装备不算，优先扣除评分低的）（参数1：type_id 参数2：品质 参数3：数量）)	mode1_parm1参数1	mode1_parm2参数2	mode1_parm3参数3	consume2_mode	mode2_parm1	mode2_parm2	mode2_parm3	consume3_mode	mode3_parm1	mode3_parm2	mode3_parm3	consume4_mode	mode4_parm1	mode4_parm2	mode4_parm3	consume5_mode	mode5_parm1	mode5_parm2	mode5_parm3	consume6_mode	mode6_parm1	mode6_parm2	mode6_parm3 
51133	4	1	1	203	115000	0	7	31100130	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51133	5	1	1	203	138000	0	7	31100130	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51143	0	1	1	203	35000	0	7	31100140	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51143	1	1	1	203	70000	0	7	31100140	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51143	2	1	1	203	105000	0	7	31100140	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51143	3	1	1	203	140000	0	7	31100140	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51143	4	1	1	203	175000	0	7	31100140	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51143	5	1	1	203	210000	0	7	31100140	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51143	6	1	1	203	245000	0	7	31100140	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51143	7	1	1	203	280000	0	7	31100140	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51143	8	1	1	203	315000	0	7	31100140	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51143	9	1	1	203	350000	0	7	31100140	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51153	0	1	1	203	56000	0	7	31100150	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51153	1	1	1	203	112000	0	7	31100150	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51153	2	1	1	203	168000	0	7	31100150	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51153	3	1	1	203	224000	0	7	31100150	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51153	4	1	1	203	280000	0	7	31100150	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51153	5	1	1	203	336000	0	7	31100150	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51153	6	1	1	203	392000	0	7	31100150	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51153	7	1	1	203	448000	0	7	31100150	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51153	8	1	1	203	504000	0	7	31100150	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51153	9	1	1	203	560000	0	7	31100150	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51163	0	1	1	203	100000	0	7	31100160	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51163	1	1	1	203	200000	0	7	31100160	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51163	2	1	1	203	300000	0	7	31100160	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51163	3	1	1	203	400000	0	7	31100160	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51163	4	1	1	203	500000	0	7	31100160	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51163	5	1	1	203	600000	0	7	31100160	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51163	6	1	1	203	700000	0	7	31100160	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51163	7	1	1	203	800000	0	7	31100160	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51163	8	1	1	203	900000	0	7	31100160	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51163	9	1	1	203	1000000	0	7	31100160	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51173	0	1	1	203	170000	0	7	31100170	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51173	1	1	1	203	340000	0	7	31100170	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51173	2	1	1	203	510000	0	7	31100170	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51173	3	1	1	203	680000	0	7	31100170	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51173	4	1	1	203	850000	0	7	31100170	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51173	5	1	1	203	1020000	0	7	31100170	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51173	6	1	1	203	1190000	0	7	31100170	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51173	7	1	1	203	1360000	0	7	31100170	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51173	8	1	1	203	1530000	0	7	31100170	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51173	9	1	1	203	1700000	0	7	31100170	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51183	0	1	1	203	260000	0	7	31100180	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51183	1	1	1	203	520000	0	7	31100180	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51183	2	1	1	203	780000	0	7	31100180	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51183	3	1	1	203	1040000	0	7	31100180	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51183	4	1	1	203	1300000	0	7	31100180	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51183	5	1	1	203	1560000	0	7	31100180	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51183	6	1	1	203	1820000	0	7	31100180	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51183	7	1	1	203	2080000	0	7	31100180	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51183	8	1	1	203	2340000	0	7	31100180	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51183	9	1	1	203	2600000	0	7	31100180	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51193	0	1	1	203	400000	0	7	31100190	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51193	1	1	1	203	800000	0	7	31100190	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51193	2	1	1	203	1200000	0	7	31100190	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51193	3	1	1	203	1600000	0	7	31100190	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51193	4	1	1	203	2000000	0	7	31100190	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51193	5	1	1	203	2400000	0	7	31100190	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51193	6	1	1	203	2800000	0	7	31100190	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51193	7	1	1	203	3200000	0	7	31100190	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51193	8	1	1	203	3600000	0	7	31100190	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51193	9	1	1	203	4000000	0	7	31100190	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51134	0	1	1	203	23000	0	7	41100130	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51134	1	1	1	203	46000	0	7	41100130	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51134	2	1	1	203	69000	0	7	41100130	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51134	3	1	1	203	92000	0	7	41100130	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51134	4	1	1	203	115000	0	7	41100130	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51134	5	1	1	203	138000	0	7	41100130	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51144	0	1	1	203	35000	0	7	41100140	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51144	1	1	1	203	70000	0	7	41100140	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51144	2	1	1	203	105000	0	7	41100140	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51144	3	1	1	203	140000	0	7	41100140	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51144	4	1	1	203	175000	0	7	41100140	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51144	5	1	1	203	210000	0	7	41100140	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51144	6	1	1	203	245000	0	7	41100140	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51144	7	1	1	203	280000	0	7	41100140	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51144	8	1	1	203	315000	0	7	41100140	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51144	9	1	1	203	350000	0	7	41100140	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51154	0	1	1	203	56000	0	7	41100150	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51154	1	1	1	203	112000	0	7	41100150	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51154	2	1	1	203	168000	0	7	41100150	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51154	3	1	1	203	224000	0	7	41100150	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51154	4	1	1	203	280000	0	7	41100150	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51154	5	1	1	203	336000	0	7	41100150	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51154	6	1	1	203	392000	0	7	41100150	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51154	7	1	1	203	448000	0	7	41100150	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51154	8	1	1	203	504000	0	7	41100150	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51154	9	1	1	203	560000	0	7	41100150	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51164	0	1	1	203	100000	0	7	41100160	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51164	1	1	1	203	200000	0	7	41100160	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51164	2	1	1	203	300000	0	7	41100160	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51164	3	1	1	203	400000	0	7	41100160	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51164	4	1	1	203	500000	0	7	41100160	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51164	5	1	1	203	600000	0	7	41100160	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51164	6	1	1	203	700000	0	7	41100160	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51164	7	1	1	203	800000	0	7	41100160	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51164	8	1	1	203	900000	0	7	41100160	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51164	9	1	1	203	1000000	0	7	41100160	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51174	0	1	1	203	170000	0	7	41100170	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51174	1	1	1	203	340000	0	7	41100170	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51174	2	1	1	203	510000	0	7	41100170	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51174	3	1	1	203	680000	0	7	41100170	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51174	4	1	1	203	850000	0	7	41100170	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51174	5	1	1	203	1020000	0	7	41100170	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51174	6	1	1	203	1190000	0	7	41100170	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51174	7	1	1	203	1360000	0	7	41100170	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51174	8	1	1	203	1530000	0	7	41100170	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51174	9	1	1	203	1700000	0	7	41100170	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51184	0	1	1	203	260000	0	7	41100180	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51184	1	1	1	203	520000	0	7	41100180	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51184	2	1	1	203	780000	0	7	41100180	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51184	3	1	1	203	1040000	0	7	41100180	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51184	4	1	1	203	1300000	0	7	41100180	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51184	5	1	1	203	1560000	0	7	41100180	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51184	6	1	1	203	1820000	0	7	41100180	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51184	7	1	1	203	2080000	0	7	41100180	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51184	8	1	1	203	2340000	0	7	41100180	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51184	9	1	1	203	2600000	0	7	41100180	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51194	0	1	1	203	400000	0	7	41100190	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51194	1	1	1	203	800000	0	7	41100190	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51194	2	1	1	203	1200000	0	7	41100190	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51194	3	1	1	203	1600000	0	7	41100190	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51194	4	1	1	203	2000000	0	7	41100190	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51194	5	1	1	203	2400000	0	7	41100190	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51194	6	1	1	203	2800000	0	7	41100190	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51194	7	1	1	203	3200000	0	7	41100190	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51194	8	1	1	203	3600000	0	7	41100190	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51194	9	1	1	203	4000000	0	7	41100190	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51135	0	1	1	203	23000	0	7	51100130	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51135	1	1	1	203	46000	0	7	51100130	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51135	2	1	1	203	69000	0	7	51100130	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51135	3	1	1	203	92000	0	7	51100130	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51135	4	1	1	203	115000	0	7	51100130	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51135	5	1	1	203	138000	0	7	51100130	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51145	0	1	1	203	35000	0	7	51100140	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51145	1	1	1	203	70000	0	7	51100140	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51145	2	1	1	203	105000	0	7	51100140	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51145	3	1	1	203	140000	0	7	51100140	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51145	4	1	1	203	175000	0	7	51100140	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51145	5	1	1	203	210000	0	7	51100140	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51145	6	1	1	203	245000	0	7	51100140	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51145	7	1	1	203	280000	0	7	51100140	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51145	8	1	1	203	315000	0	7	51100140	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51145	9	1	1	203	350000	0	7	51100140	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51155	0	1	1	203	56000	0	7	51100150	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51155	1	1	1	203	112000	0	7	51100150	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51155	2	1	1	203	168000	0	7	51100150	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51155	3	1	1	203	224000	0	7	51100150	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51155	4	1	1	203	280000	0	7	51100150	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51155	5	1	1	203	336000	0	7	51100150	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51155	6	1	1	203	392000	0	7	51100150	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51155	7	1	1	203	448000	0	7	51100150	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51155	8	1	1	203	504000	0	7	51100150	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51155	9	1	1	203	560000	0	7	51100150	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51165	0	1	1	203	100000	0	7	51100160	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51165	1	1	1	203	200000	0	7	51100160	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51165	2	1	1	203	300000	0	7	51100160	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51165	3	1	1	203	400000	0	7	51100160	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51165	4	1	1	203	500000	0	7	51100160	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51165	5	1	1	203	600000	0	7	51100160	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51165	6	1	1	203	700000	0	7	51100160	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51165	7	1	1	203	800000	0	7	51100160	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51165	8	1	1	203	900000	0	7	51100160	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51165	9	1	1	203	1000000	0	7	51100160	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51175	0	1	1	203	170000	0	7	51100170	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51175	1	1	1	203	340000	0	7	51100170	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51175	2	1	1	203	510000	0	7	51100170	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51175	3	1	1	203	680000	0	7	51100170	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51175	4	1	1	203	850000	0	7	51100170	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51175	5	1	1	203	1020000	0	7	51100170	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51175	6	1	1	203	1190000	0	7	51100170	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51175	7	1	1	203	1360000	0	7	51100170	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51175	8	1	1	203	1530000	0	7	51100170	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51175	9	1	1	203	1700000	0	7	51100170	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51185	0	1	1	203	260000	0	7	51100180	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51185	1	1	1	203	520000	0	7	51100180	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51185	2	1	1	203	780000	0	7	51100180	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51185	3	1	1	203	1040000	0	7	51100180	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51185	4	1	1	203	1300000	0	7	51100180	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51185	5	1	1	203	1560000	0	7	51100180	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51185	6	1	1	203	1820000	0	7	51100180	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51185	7	1	1	203	2080000	0	7	51100180	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51185	8	1	1	203	2340000	0	7	51100180	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51185	9	1	1	203	2600000	0	7	51100180	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51195	0	1	1	203	400000	0	7	51100190	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51195	1	1	1	203	800000	0	7	51100190	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51195	2	1	1	203	1200000	0	7	51100190	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51195	3	1	1	203	1600000	0	7	51100190	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51195	4	1	1	203	2000000	0	7	51100190	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51195	5	1	1	203	2400000	0	7	51100190	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51195	6	1	1	203	2800000	0	7	51100190	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51195	7	1	1	203	3200000	0	7	51100190	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51195	8	1	1	203	3600000	0	7	51100190	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51195	9	1	1	203	4000000	0	7	51100190	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51136	0	1	1	203	23000	0	7	61100130	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51136	1	1	1	203	46000	0	7	61100130	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51136	2	1	1	203	69000	0	7	61100130	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51136	3	1	1	203	92000	0	7	61100130	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51136	4	1	1	203	115000	0	7	61100130	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51136	5	1	1	203	138000	0	7	61100130	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51146	0	1	1	203	35000	0	7	61100140	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51146	1	1	1	203	70000	0	7	61100140	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51146	2	1	1	203	105000	0	7	61100140	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51146	3	1	1	203	140000	0	7	61100140	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51146	4	1	1	203	175000	0	7	61100140	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51146	5	1	1	203	210000	0	7	61100140	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51146	6	1	1	203	245000	0	7	61100140	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51146	7	1	1	203	280000	0	7	61100140	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51146	8	1	1	203	315000	0	7	61100140	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51146	9	1	1	203	350000	0	7	61100140	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51156	0	1	1	203	56000	0	7	61100150	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51156	1	1	1	203	112000	0	7	61100150	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51156	2	1	1	203	168000	0	7	61100150	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51156	3	1	1	203	224000	0	7	61100150	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51156	4	1	1	203	280000	0	7	61100150	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51156	5	1	1	203	336000	0	7	61100150	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51156	6	1	1	203	392000	0	7	61100150	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51156	7	1	1	203	448000	0	7	61100150	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51156	8	1	1	203	504000	0	7	61100150	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51156	9	1	1	203	560000	0	7	61100150	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51166	0	1	1	203	100000	0	7	61100160	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51166	1	1	1	203	200000	0	7	61100160	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51166	2	1	1	203	300000	0	7	61100160	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51166	3	1	1	203	400000	0	7	61100160	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51166	4	1	1	203	500000	0	7	61100160	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51166	5	1	1	203	600000	0	7	61100160	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51166	6	1	1	203	700000	0	7	61100160	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51166	7	1	1	203	800000	0	7	61100160	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51166	8	1	1	203	900000	0	7	61100160	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51166	9	1	1	203	1000000	0	7	61100160	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51176	0	1	1	203	170000	0	7	61100170	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
