敏感级别（1表示禁止起名禁止聊天，2表示禁止起名但允许聊天）	有效标志	敏感词	加一行（没用，服务器兄弟要求的）
1	0	蔣介石	
1	0	蔣中正	
1	0	降低命中的圖騰	
1	0	醬豬媳	
1	0	撟	
1	0	狡猾的達夫	
1	0	矯健的馬努爾	
1	0	嶠	
1	0	教養院	
1	0	癤	
1	0	揭批書	
1	0	訐	
1	0	她媽	
1	0	屆中央政治局委員	
1	0	金槍不倒	
1	0	金堯如	
1	0	金澤辰	
1	0	巹	
1	0	錦濤	
1	0	經文	
1	0	經血	
1	0	莖候佳陰	
1	0	荊棘護衛兵	
1	0	靖國神社	
1	0	㈨	
1	0	舊斗篷哨兵	
1	0	齟	
1	0	巨槌騎兵	
1	0	巨鐵角哈克	
1	0	鋸齒通道被遺棄的骷髏	
1	0	鋸齒通道骷髏	
1	0	屨	
1	0	棬	
1	0	絕望之地	
1	0	譎	
1	0	軍妓	
1	0	開苞	
1	0	開放雜誌	
1	0	凱奧勒尼什	
1	0	凱爾本	
1	0	凱爾雷斯	
1	0	凱特切爾	
1	0	砍翻一條街	
1	0	看中國	
1	0	闞	
1	0	靠你媽	
1	0	柯賜海	
1	0	柯建銘	
1	0	科賴爾	
1	0	克萊恩	
1	0	克萊特	
1	0	克勞森	
1	0	客戶服務	
1	0	緙	
1	0	空氣精靈	
1	0	空虛的伊坤	
1	0	空虛之地	
1	0	恐怖主義	
1	0	瞘	
1	0	嚳	
1	0	鄺錦文	
1	0	貺	
1	0	昆圖	
1	0	拉姆斯菲爾德	
1	0	拉皮條	
1	0	萊特	
1	0	賴士葆	
1	0	蘭迪	
1	0	爛B	
1	0	爛逼	
1	0	爛比	
1	0	爛袋	
1	0	爛貨	
1	0	濫B	
1	0	濫逼	
1	0	濫比	
1	0	濫貨	
1	0	濫交	
1	0	勞動教養所	
1	0	勞改	
1	0	勞教	
1	0	鰳	
1	0	雷尼亞	
1	0	誄	
1	0	李紅痔	
1	0	李洪寬	
1	0	李繼耐	
1	0	李蘭菊	
1	0	李老師	
1	0	李錄	
1	0	李祿	
1	0	李慶安	
1	0	李慶華	
1	0	李淑嫻	
1	0	李鐵映	
1	0	李旺陽	
1	0	李小鵬	
1	0	李月月鳥	
1	0	李志綏	
1	0	李總理	
1	0	李總統	
1	0	裡菲斯	
1	0	鱧	
1	0	轢	
1	0	躒	
1	0	奩	
1	0	連方瑀	
1	0	連惠心	
1	0	連勝德	
1	0	連勝文	
1	0	連戰	
1	0	聯總	
1	0	廉政大論壇	
1	0	煉功	
1	0	兩岸關係	
1	0	兩岸三地論壇	
1	0	兩個中國	
1	0	兩會	
1	0	兩會報導	
1	0	兩會新聞	
1	0	廖錫龍	
1	0	林保華	
1	0	林長盛	
1	0	林佳龍	
1	0	林信義	
1	0	林正勝	
1	0	林重謨	
1	0	躪	
1	0	淩鋒	
1	0	劉賓深	
1	0	劉賓雁	
1	0	劉剛	
1	0	劉國凱	
1	0	劉華清	
1	0	劉俊國	
1	0	劉凱中	
1	0	劉千石	
1	0	劉青	
1	0	劉山青	
1	0	劉士賢	
1	0	劉文勝	
1	0	劉文雄	
1	0	劉曉波	
1	0	劉曉竹	
1	0	劉永川	
1	0	㈥	
1	0	鷚	
1	0	龍虎豹	
1	0	龍火之心	
1	0	盧卡	
1	0	盧西德	
1	0	陸委會	
1	0	輅	
1	0	呂京花	
1	0	呂秀蓮	
1	0	亂交	
1	0	亂輪	
1	0	鋝	
1	0	掄功	
1	0	倫功	
1	0	輪大	
1	0	輪功	
1	0	輪奸	
1	0	論壇管理員	
1	0	羅福助	
1	0	羅幹	
1	0	羅禮詩	
1	0	羅文嘉	
1	0	羅志明	
1	0	腡	
1	0	濼	
1	0	洛克菲爾特	
1	0	媽B	
1	0	媽比	
1	0	媽的	
1	0	媽批	
1	0	馬大維	
1	0	馬克思	
1	0	馬良駿	
1	0	馬三家	
1	0	馬時敏	
1	0	馬特斯	
1	0	馬英九	
1	0	馬永成	
1	0	瑪麗亞	
1	0	瑪雅	
1	0	嗎的	
1	0	嗎啡	
1	0	勱	
1	0	麥克斯	
1	0	賣逼	
1	0	賣比	
1	0	賣國	
1	0	賣騷	
1	0	賣淫	
1	0	瞞報	
1	0	毛廁洞	
1	0	毛賊	
1	0	毛賊東	
1	0	美國	
1	0	美國參考	
1	0	美國佬	
1	0	美國之音	
1	0	蒙獨	
1	0	蒙古達子	
1	0	蒙古獨	
1	0	蒙古獨立	
1	0	禰	
1	0	羋	
1	0	綿恒	
1	0	黽	
1	0	民國	
1	0	民進黨	
1	0	民聯	
1	0	民意論壇	
1	0	民陣	
1	0	民主牆	
1	0	緡	
1	0	湣	
1	0	鰵	
1	0	摸你鶏巴	
1	0	莫偉強	
1	0	木子論壇	
1	0	內褲	
1	0	內衣	
1	0	那嗎B	
1	0	那嗎逼	
1	0	那嗎錯比	
1	0	那嗎老比	
1	0	那嗎瘟比	
1	0	那娘錯比	
1	0	納粹	
1	0	乳頭	
1	0	南大自由論壇	
1	0	南蠻子	
1	0	鬧事	
1	0	能樣	
1	0	尼奧夫	
1	0	倪育賢	
1	0	鯢	
1	0	你媽	
1	0	你媽逼	
1	0	你媽比	
1	0	你媽的	
1	0	你媽了妹	
1	0	你說我說論壇	
1	0	你爺	
1	0	娘餓比	
1	0	捏你鶏巴	
1	0	儂著岡巒	
1	0	儂著卵拋	
1	0	奴隸魔族士兵	
1	0	女幹	
1	0	女主人羅姬馬莉	
1	0	儺	
1	0	諾姆	
1	0	潘國平	
1	0	蹣	
1	0	龐建國	
1	0	泡沫經濟	
1	0	轡	
1	0	噴你	
1	0	皮條客	
1	0	羆	
1	0	諞	
1	0	潑婦	
1	0	齊墨	
1	0	齊諾	
1	0	騎你	
1	0	磧	
1	0	僉	
1	0	鈐	
1	0	錢達	
1	0	錢國梁	
1	0	錢其琛	
1	0	膁	
1	0	槧	
1	0	錆	
1	0	繰	
1	0	喬石	
1	0	喬伊	
1	0	橋侵襲兵	
1	0	譙	
1	0	鞽	
1	0	篋	
1	0	親美	
1	0	親民黨	
1	0	親日	
1	0	欽本立	
1	0	禽獸	
1	0	唚	
1	0	輕舟快訊	
1	0	情婦	
1	0	情獸	
1	0	檾	
1	0	慶紅	
1	0	丘垂貞	
1	0	詘	
1	0	去你媽的	
1	0	闃	
1	0	全國兩會	
1	0	全國人大	
1	0	犬	
1	0	綣	
1	0	瘸腿幫	
1	0	愨	
1	0	讓你操	
1	0	熱比婭	
1	0	熱站政論網	
1	0	人民報	
1	0	人民大會堂	
1	0	人民內情真相	
1	0	人民真實	
1	0	人民之聲論壇	
1	0	人權	
1	0	日本帝國	
1	0	日軍	
1	0	日內瓦金融	
1	0	日你媽	
1	0	日你爺爺	
1	0	日朱駿	
1	0	顬	
1	0	乳頭	
1	0	乳暈	
1	0	瑞士金融大學	
1	0	薩達姆	
1	0	三K黨	
1	0	三個代表	
1	0	三級片	
1	0	三去車侖工力	
1	0	㈢	
1	0	毿	
1	0	糝	
1	0	騷B	
1	0	騷棒	
1	0	騷包	
1	0	騷逼	
1	0	騷棍	
1	0	騷貨	
1	0	騷鶏	
1	0	騷卵	
1	0	殺你全家	
1	0	殺你一家	
1	0	殺人犯	
1	0	傻鳥	
1	0	煞筆	
1	0	山口組	
1	0	善惡有報	
1	0	上訪	
1	0	上海幫	
1	0	上海孤兒院	
1	0	厙	
1	0	社會主義	
1	0	射了還說要	
1	0	灄	
1	0	詵	
1	0	神經病	
1	0	諗	
1	0	生孩子沒屁眼	
1	0	生命分流的圖騰	
1	0	澠	
1	0	聖射手	
1	0	聖戰	
1	0	盛華仁	
1	0	濕了還說不要	
1	0	濕了還說要	
1	0	釃	
1	0	鯴	
1	0	㈩	
1	0	石化圖騰	
1	0	石拳戰鬥兵	
1	0	時代論壇	
1	0	時事論壇	
1	0	鰣	
1	0	史萊姆	
1	0	史萊姆王	
1	0	士兵管理員瓦爾臣	
1	0	世界經濟導報	
1	0	事實獨立	
1	0	侍從貝赫爾特	
1	0	侍從倫斯韋	
1	0	貰	
1	0	攄	
1	0	資料中國	
1	0	雙十節	
1	0	氵去車侖工力	
1	0	氵去車侖工力?	
1	0	稅力	
1	0	司馬晉	
1	0	司馬璐	
1	0	司徒華	
1	0	私?服	
1	0	私處	
1	0	思柯洛	
1	0	斯諾	
1	0	斯皮爾德	
1	0	四川獨	
1	0	四川獨立	
1	0	四人幫	
1	0	㈣	
1	0	宋書元	
1	0	藪	
1	0	蘇菲爾	
1	0	蘇拉	
1	0	蘇南成	
1	0	蘇紹智	
1	0	蘇特勒守護兵	
1	0	蘇特勤	
1	0	蘇特勤護衛兵	
1	0	蘇特勤魔法師	
1	0	蘇曉康	
1	0	蘇盈貴	
1	0	蘇貞昌	
1	0	誶	
1	0	碎片製造商人馬克	
1	0	碎片製造商人蘇克	
1	0	孫大千	
1	0	孫中山	
1	0	他媽	
1	0	他媽的	
1	0	他嗎的	
1	0	他母親	
1	0	塔內	
1	0	塔烏	
1	0	鰨	
1	0	闥	
1	0	臺盟	
1	0	臺灣帝國	
1	0	臺灣獨立	
1	0	臺灣獨	
1	0	臺灣共產黨	
1	0	臺灣狗	
1	0	臺灣建國運動組織	
1	0	臺灣民國	
1	0	臺灣青年獨立聯盟	
1	0	臺灣政論區	
1	0	臺灣自由聯盟	
1	0	鮐	
1	0	太監	
1	0	泰奴橋警衛兵	
1	0	泰奴橋掠奪者	
1	0	湯光中	
1	0	唐柏橋	
1	0	鞀	
1	0	謄	
1	0	天安門	
1	0	天安門錄影帶	
1	0	天安門事件	
1	0	天安門屠殺	
1	0	天安門一代	
1	0	天閹	
1	0	田紀雲	
1	0	齠	
1	0	鰷	
1	0	銚	
1	0	庭院警衛兵	
1	0	統獨	
1	0	統獨論壇	
1	0	統戰	
1	0	頭領奧馬	
1	0	頭領墳墓管理員	
1	0	圖書管理員卡特	
1	0	屠殺	
1	0	團長戈登	
1	0	團員瑪律汀	
1	0	摶	
1	0	鼉	
1	0	籜	
1	0	膃	
1	0	外交論壇	
1	0	外交與方略	
1	0	晚年周恩來	
1	0	綰	
1	0	萬里	
1	0	萬潤南	
1	0	萬維讀者論壇	
1	0	萬曉東	
1	0	王寶森	
1	0	王超華	
1	0	王輔臣	
1	0	王剛	
1	0	王涵萬	
1	0	王滬寧	
1	0	王軍濤	
1	0	王樂泉	
1	0	王潤生	
1	0	王世堅	
1	0	王世勳	
1	0	王秀麗	
1	0	王兆國	
1	0	網禪	
1	0	網特	
1	0	猥褻	
1	0	鮪	
1	0	溫B	
1	0	溫逼	
1	0	溫比	
1	0	溫家寶	
1	0	溫元凱	
1	0	閿	
1	0	無界流覽器	
1	0	吳百益	
1	0	吳敦義	
1	0	吳方城	
1	0	吳弘達	
1	0	吳宏達	
1	0	吳仁華	
1	0	吳淑珍	
1	0	吳學燦	
1	0	吳學璨	
1	0	吳育升	
1	0	吳志芳	
1	0	西藏獨	
1	0	吸收的圖騰	
1	0	吸血獸	
1	0	覡	
1	0	洗腦	
1	0	系統	
1	0	系統公告	
1	0	餼	
1	0	郤	
1	0	下賤	
1	0	下體	
1	0	薟	
1	0	躚	
1	0	鮮族	
1	0	獫	
1	0	蜆	
1	0	峴	
1	0	現金	
1	0	現金交易	
1	0	獻祭的圖騰	
1	0	鯗	
1	0	項懷誠	
1	0	項小吉	
1	0	嘵	
1	0	小B樣	
1	0	小比樣	
1	0	小參考	
1	0	小鶏鶏	
1	0	小靈通	
1	0	小泉純一郎	
1	0	謝長廷	
1	0	謝深山	
1	0	謝選駿	
1	0	謝中之	
1	0	辛灝年	
1	0	新觀察論壇	
1	0	新華舉報	
1	0	新華內情	
1	0	新華通論壇	
1	0	新疆獨	
1	0	新生網	
1	0	新手訓練營	
1	0	新聞出版總署	
1	0	新聞封鎖	
1	0	新義安	
1	0	新語絲	
1	0	信用危機	
1	0	邢錚	
1	0	性愛	
1	0	性無能	
1	0	修煉	
1	0	頊	
1	0	虛弱圖騰	
1	0	虛無的飽食者	
1	0	徐國舅	
1	0	許財利	
1	0	許家屯	
1	0	許信良	
1	0	諼	
1	0	薛偉	
1	0	學潮	
1	0	學聯	
1	0	學運	
1	0	學自聯	
1	0	澩	
1	0	閹狗	
1	0	訁	
1	0	嚴家其	
1	0	嚴家祺	
1	0	閻明複	
1	0	顏清標	
1	0	顏慶章	
1	0	顏射	
1	0	讞	
1	0	央視內部晚會	
1	0	陽具	
1	0	陽痿	
1	0	陽物	
1	0	楊懷安	
1	0	楊建利	
1	0	楊巍	
1	0	楊月清	
1	0	楊周	
1	0	姚羅	
1	0	姚月謙	
1	0	軺	
1	0	搖頭丸	
1	0	藥材商人蘇耐得	
1	0	藥水	
1	0	耶穌	
1	0	野鶏	
1	0	葉菊蘭	
1	0	夜話紫禁城	
1	0	一陀糞	
1	0	㈠	
1	0	伊莎貝爾	
1	0	伊斯蘭	
1	0	伊斯蘭亞格林尼斯	
1	0	遺精	
1	0	議長阿茵斯塔	
1	0	議員斯格文德	
1	0	異見人士	
1	0	異型叛軍	
1	0	異議人士	
1	0	易丹軒	
1	0	意志不堅的圖騰	
1	0	瘞	
1	0	陰部	
1	0	陰唇	
1	0	陰道	
1	0	陰蒂	
1	0	陰戶	
1	0	陰莖	
1	0	陰精	
1	0	陰毛	
1	0	陰門	
1	0	陰囊	
1	0	陰水	
1	0	淫穢	
1	0	淫貨	
1	0	淫賤	
1	0	尹慶民	
1	0	引導	
1	0	隱者之路	
1	0	鷹眼派氏族	
1	0	硬直圖騰	
1	0	憂鬱的艾拉	
1	0	尤比亞	
1	0	由喜貴	
1	0	遊蕩的僵屍	
1	0	遊蕩的士兵	
1	0	遊蕩爪牙	
1	0	遊錫坤	
1	0	遊戲管理員	
1	0	友好的魯德	
1	0	幼齒	
1	0	幼龍	
1	0	於幼軍	
1	0	余英時	
1	0	漁夫菲斯曼	
1	0	輿論	
1	0	輿論反制	
1	0	傴	
1	0	宇明網	
1	0	齬	
1	0	飫	
1	0	鵒	
1	0	元老蘭提(沃德）	
1	0	圓滿	
1	0	緣圈圈	
1	0	遠志明	
1	0	月經	
1	0	韞	
1	0	雜種	
1	0	鏨	
1	0	造愛	
1	0	則民	
1	0	擇民	
1	0	澤夫	
1	0	澤民	
1	0	賾	
1	0	賊民	
1	0	譖	
1	0	紮卡維是英雄	
1	0	驏	
1	0	張伯笠	
1	0	張博雅	
1	0	張鋼	
1	0	張健	
1	0	張林	
1	0	張清芳	
1	0	張偉國	
1	0	張溫鷹	
1	0	張昭富	
1	0	張志清	
1	0	章孝嚴	
1	0	帳號	
1	0	帳號	
1	0	招鶏	
1	0	趙海青	
1	0	趙建銘	
1	0	趙南	
1	0	趙品潞	
1	0	趙曉微	
1	0	趙紫陽	
1	0	貞操	
1	0	鎮壓	
1	0	爭鳴論壇	
1	0	正見網	
1	0	正義黨論壇	
1	0	㊣	
1	0	鄭寶清	
1	0	鄭麗文	
1	0	鄭義	
1	0	鄭餘鎮	
1	0	鄭源	
1	0	鄭運鵬	
1	0	政權	
1	0	政治反對派	
1	0	縶	
1	0	躑	
1	0	指點江山論壇	
1	0	騭	
1	0	觶	
1	0	躓	
1	0	中毒的圖騰	
1	0	中毒圖騰	
1	0	中俄邊界	
1	0	中國復興論壇	
1	0	中國共產黨	
1	0	中國孤兒院	
1	0	中國和平	
1	0	中國論壇	
1	0	中國社會進步黨	
1	0	中國社會論壇	
1	0	中國威脅論	
1	0	中國問題論壇	
1	0	中國移動通信	
1	0	中國真實內容	
1	0	中國之春	
1	0	中國豬	
1	0	中華大地	
1	0	中華大眾	
1	0	中華講清	
1	0	中華民國	
1	0	中華人民實話實說	
1	0	中華人民正邪	
1	0	中華時事	
1	0	中華養生益智功	
1	0	中華真實報導	
1	0	中央電視臺	
1	0	鐘山風雨論壇	
1	0	周鋒鎖	
1	0	周守訓	
1	0	朱鳳芝	
1	0	朱立倫	
1	0	朱溶劑	
1	0	㈱	
1	0	豬聾畸	
1	0	主攻指揮官	
1	0	主義	
1	0	助手威爾特	
1	0	專制	
1	0	顓	
1	0	轉化	
1	0	諑	
1	0	資本主義	
1	0	鯔	
1	0	子宮	
1	0	自民黨	
1	0	自由民主論壇	
1	0	總理	
1	0	諏	
1	0	鯫	
1	0	躦	
1	0	纘	
1	0	作愛	
1	0	做愛	
1	0	bcd.s.59764.com	
1	0	kkk.xaoh.cn	
1	0	www.xaoh.cn	
1	0	zzz.xaoh.cn	
1	0	aa.yazhousetu.hi.9705.net.cn	
1	0	eee.xaoh.cn	
1	0	lll.xaoh.cn	
1	0	jj.pangfangwuyuetian.hi.9705.net.cn	
1	0	rrr.xaoh.cn	
1	0	ooo.xaoh.cn	
1	0	www.zy528.com	
1	0	aaad.s.59764.com	
1	0	www.dy6789.cn	
1	0	aaac.s.51524.com	
1	0	208.43.198.56	
1	0	166578.cn	
1	0	www.wang567.com	
1	0	www.bin5.cn	
1	0	www.sanjidianying.com.cn	
1	0	www.anule.cn	
1	0	www.976543.com	
1	0	www.50spcombaidu1828adyou97sace.co.cc	
1	0	chengrenmanhua.1242.net.cn	
1	0	qingsewuyuetian.1174.net.cn	
1	0	lunlidianyingxiazai.1174.net.cn	
1	0	siwameitui.1274.net.cn	
1	0	niuniujidi.1174.net.cn	
1	0	xiao77.1243.net.cn	
1	0	woyinwose.1243.net.cn	
1	0	dingxiang.1249.net	
1	0	cnaicheng.1174.net.cn	
1	0	1234chengren.1249.net.cn	
1	0	sewuyuetian.1174.net.cn	
1	0	huangsexiaoshuo.1242.net.cn	
1	0	lunlidianying.1274.net.cn	
1	0	xingqingzhongren.1174.net.cn	
1	0	chengrenwangzhi.1242.net.cn	
1	0	xiao77luntan.1249.net.cn	
1	0	dingxiang.1243.net.cn	
1	0	11xp.1243.net.cn	
1	0	baijie.1249.net.cn	
1	0	sewuyuetian.1274.net.cn	
1	0	meiguiqingren.1274.net.cn	
1	0	tb.hi.4024.net.cn	
1	0	www.91wangyou.com	
1	0	www.wow366.cn	
1	0	www.yxnpc.com	
1	0	www.365jw.com	
1	0	58.253.67.74	
1	0	www.978808.com	
1	0	www.sexwyt.com	
1	0	7GG	
1	0	www.567yx.com	
1	0	131.com	
1	0	bbs.7gg.cn	
1	0	www.99game.net	
1	0	ppt.cc	
1	0	www.zsyxhd.cn	
1	0	www.foyeye.com	
1	0	www.23nice.com.cn	
1	0	www.maituan.com	
1	0	www.ylteam.cn	
1	0	www.yhzt.org	
1	0	vip886.com	
1	0	www.neicehao.cn	
1	0	bbs.butcn.com	
1	0	www.gamelifeclub.cn	
1	0	consignment5173	
1	0	www.70yx.com	
1	0	www.legu.com	
1	0	ko180	
1	0	bbs.pkmmo	
1	0	whoyo.com	
1	0	www.2q5q.com	
1	0	www.zxkaku.cn	
1	0	www.gw17173.cn	
1	0	www.315ts.net	
1	0	qgqm.org	
1	0	17173dl.net	
1	0	i9game.com	
1	0	365gn	
1	0	158le.com	
1	0	1100y.com	
1	0	bulaoge.com	
1	0	17youle.com	
1	0	reddidi.com.cn	
1	0	icpcn.com	
1	0	ul86.com	
1	0	showka8.com	
1	0	szlmgh.cn	
1	0	bbs.766.com	
1	0	www.766.com	
1	0	91bysd.cn	
1	0	jiayyou.cn	
1	0	gigabyte.cn	
1	0	duowan	
1	0	wgxiaowu.com	
1	0	youxiji888.cn	
1	0	yz55.cn	
1	0	Carrefour	
1	0	51jiafen.cn	
1	0	597ft.com	
1	0	itnongzhuang.com2y7v.cnhwxvote.cn	
1	0	92klgh.cn	
1	0	xiaoqinzaixian.cn	
1	0	661661.com	
1	0	haosilu.com	
1	0	dl.com	
1	0	xl517.com	
1	0	sjlike.com	
1	0	tont.cn	
1	0	xq-wl.cn	
1	0	feitengdl.com	
1	0	bz176.com	
1	0	dadati.com	
1	0	asgardcn.com	
1	0	dolbbs.com	
1	0	okaygood.cn	
1	0	1t1t.com	
1	0	jinpaopao.com	
1	0	blacksee.com.cn	
1	0	1qmsj.com	
1	0	202333.com	
1	0	luoxialu.cn	
1	0	37447.cn	
1	0	567567aa.cn	
1	0	09city.com	
1	0	71ka.com	
1	0	fy371.com	
1	0	365tttyx.com	
1	0	host800.com	
1	0	lybbs.info	
1	0	ys168.com	
1	0	88mysf.com	
1	0	5d6d.com	
1	0	id666.uqc.cn	
1	0	stlmbbs.cn	
1	0	pcikchina.com	
1	0	lxsm888.com	
1	0	wangyoudl.com	
1	0	chinavfx.net	
1	0	zxsj188.com	
1	0	wg7766.cn	
1	0	e7sw.cn	
1	0	jooplay.com	
1	0	gssmtt.com	
1	0	likeko.com	
1	0	lyx-game.cn	
1	0	wy33.com	
1	0	zy666.net	
1	0	newsmth.net	
1	0	l2jsom.cn	
1	0	13888wg.com	
1	0	qtoy.com	
1	0	1000scarf.com	
1	0	digitallongking.com	
1	0	zaixu.net	
1	0	ncyh.cn	
1	0	888895.com	
1	0	ising99.com	
1	0	cikcatv.2om	
1	0	parke888.com	
1	0	01gh.com	
1	0	gogo.net	
1	0	uu1001.com	
1	0	wy724.com	
1	0	prettyirene.net	
1	0	yaokong7.com	
1	0	zzmysf.com	
1	0	52sxhy.cn	
1	0	92wydl.com	
1	0	g365.net	
1	0	pkmmo.com	
1	0	52ppsa.cn	
1	0	bl62.com	
1	0	canyaa.com	
1	0	lordren.com	
1	0	xya3.cn	
1	0	5m5m5m.com	
1	0	www.gardcn.com	
1	0	www.sf766.com.cn	
1	0	ent365.com	
1	0	18900.com	
1	0	7mmo.com	
1	0	cdream.com	
1	0	wy3868.com	
1	0	nbfib.cn	
1	0	17173yxdl.cn	
1	0	osisa.cn	
1	0	haouse.cn	
1	0	54hero.com	
1	0	ieboy.cn	
1	0	geocities.com	
1	0	xiuau.cn	
1	0	cvceo.com	
1	0	fxjsqc.com	
1	0	thec.cn	
1	0	c5c8.cn	
1	0	a33.com	
1	0	qqsg.org	
1	0	my3q.com	
1	0	51juezhan.com	
1	0	kartt.cn	
1	0	hexun.com	
1	0	15wy.com	
1	0	13ml.net	
1	0	homexf.cn	
1	0	xyxgh.com	
1	0	jdyou.com	
1	0	langyou.info	
1	0	duowan.com	
1	0	8188mu.com	
1	0	tianlong4f.cn	
1	0	yeswm.com	
1	0	wgbobo.cn	
1	0	haog8.cn	
1	0	47513.cn	
1	0	92ey.com	
1	0	hao1788.co	
1	0	mgjzybj.com	
1	0	xdns.eu	
1	0	shenycs.co	
1	0	mpceggs.cn	
1	0	kod920.cn	
1	0	njgamecollege.org	
1	0	51hdw.com	
1	0	025game.cn	
1	0	bibidu.com	
1	0	bwowd.com	
1	0	3kwow.com	
1	0	zx002.com	
1	0	bazhuwg.cn	
1	0	991game.com	
1	0	zuanshi1000.cn	
1	0	10mb.cn	
1	0	Huihuangtx.com	
1	0	chongxianmu.cn	
1	0	any2000.com	
1	0	99sa.com	
1	0	zhidian8.com	
1	0	t9wg.cn	
1	0	bobaoping	
1	0	qixingnet.com	
1	0	88kx.com	
1	0	00sm.cn	
1	0	moyi520.cn	
1	0	d666.com	
1	0	fisonet.com	
1	0	0571qq.com	
1	0	173at.com	
1	0	pk200.com	
1	0	2feiche.cn	
1	0	jjdlw.com	
1	0	xyq2sf.com	
1	0	69nb.com	
1	0	txwsWind	
1	0	jiayyou.com	
1	0	胡總書記，胡景濤	
1	0	大紀元	
1	0	大紀元新聞網	
1	0	燕玲論壇	
1	0	urban	
1	0	cao	
1	0	他媽的	
1	0	urban-rivals	
1	0	rivals	
1	0	UR	
1	0	她媽	
1	0	牛B，牛比	
1	0	日你媽	
1	0	不玩了	
1	0	刪號	
1	0	賣號	
1	0	刪 號	
1	0	草你媽	
1	0	T.M.D	
1	0	 	
1	0	出售帳號	
1	0	出售此號	
1	0	賣號	
1	0	U/R	
1	0	U-R	
1	0	嗎的	
1	0	8仙	
1	0	出售神符	
1	0	黃色	
1	0	NPC	
1	0	*法*輪*功*	
1	0	*李*洪*志*阿扁	
1	0	阿拉	
1	0	挨球	
1	0	安全局	
1	0	澳洲光明網	
1	0	八九	
1	0	八九風波	
1	0	辦理文憑	
1	0	辦理證件	
1	0	包皮	
1	0	保釣	
1	0	保監會	
1	0	保密局	
1	0	鴇	
1	0	鮑嶽橋	
1	0	暴動	
1	0	暴亂	
1	0	暴徒	
1	0	北京之春	
1	0	貝肉	
1	0	本?拉登	
1	0	苯比	
1	0	笨屄	
1	0	笨逼	
1	0	逼你老母	
1	0	比毛	
1	0	賓周	
1	0	波霸	
1	0	博訊	
1	0	薄一波	
1	0	佈雷爾	
1	0	財政部	
1	0	參事室	
1	0	操GM	
1	0	操XX	
1	0	 交媾，CAO， K粉，J8， 小姐兼職，交媾，西藏314事件，新疆7.5事件， 亂倫，毛片，黃片，交配，群交，小姐兼職，茉莉花革命，操你八輩祖宗	
1	0	操你媽屄	
1	0	草的你媽	
1	0	草媽	
1	0	草擬媽	
1	0	測繪局	
1	0	插GM	
1	0	插你媽	
1	0	插深些	
1	0	產權局	
1	0	朝鮮	
1	0	車臣	
1	0	車侖	
1	0	陳功	
1	0	陳水扁	
1	0	陳希同	
1	0	陳曉寧	
1	0	成人電影	
1	0	吃大便	
1	0	吃屎	
1	0	遲浩田	
1	0	抽你丫的	
1	0	臭化西	
1	0	出售假幣	
1	0	出售槍支	
1	0	出售手槍	
1	0	吹喇叭	
1	0	吹簫	
1	0	蠢豬	
1	0	戳你	
1	0	粗制嗎啡	
1	0	催情藥	
1	0	大逼	
1	0	大波波	
1	0	大麻樹脂	
1	0	大麻油	
1	0	大師	
1	0	大衛教	
1	0	大學騷亂	
1	0	大血B	
1	0	呆卵	
1	0	戴海靜	
1	0	戴紅	
1	0	戴晶	
1	0	黨主席	
1	0	檔案局	
1	0	盜竊犯	
1	0	帝國主義	
1	0	電監會	
1	0	叼你	
1	0	叼你媽	
1	0	屌7	
1	0	屌鳩	
1	0	屌毛	
1	0	屌七	
1	0	屌西	
1	0	釣魚臺	
1	0	丁關根	
1	0	丁子霖	
1	0	東北獨立	
1	0	東升	
1	0	東突暴動和獨立	
1	0	東突組織	
1	0	董建華	
1	0	董賤華	
1	0	董文華	
1	0	懂文華	
1	0	獨立	
1	0	獨立臺灣會	
1	0	二屄	
1	0	二乙基醯胺發掄	
1	0	發掄功	
1	0	發倫	
1	0	發倫功	
1	0	發輪	
1	0	發論	
1	0	發論公	
1	0	發論功	
1	0	法(輪)功	
1	0	法*輪*功	
1	0	法功	
1	0	法愣	
1	0	法侖	
1	0	法西斯	
1	0	法制辦	
1	0	反動	
1	0	反革命	
1	0	發票，冰粉，性奴，反共	
1	0	反華	
1	0	反恐委員會	
1	0	反日	
1	0	反政府	
1	0	分裂祖國	
1	0	佛展千手法	
1	0	斧頭鐮刀	
1	0	傅鵬	
1	0	傅作義	
1	0	幹GM	
1	0	幹拎娘	
1	0	幹妳老母	
1	0	幹妳媽	
1	0	幹妳娘	
1	0	幹你媽	
1	0	幹你媽b	
1	0	幹你媽逼	
1	0	幹你娘	
1	0	肛	
1	0	肛門	
1	0	港澳辦	
1	0	高俊	
1	0	高校暴亂	
1	0	高校群體事件	
1	0	高校騷亂	
1	0	睾	
1	0	膏藥旗	
1	0	弓雖女幹	
1	0	公安	
1	0	公安部	
1	0	公安局	
1	0	共產主義	
1	0	共狗	
1	0	狗卵	
1	0	狗屁	
1	0	狗日的	
1	0	官逼民反	
1	0	官商勾結	
1	0	龜兒子	
1	0	龜孫子	
1	0	鬼村	
1	0	滾	
1	0	國安局	
1	0	國防部	
1	0	國防科工委	
1	0	國管局	
1	0	國際法院	
1	0	國家民委	
1	0	國家主席	
1	0	國家主要部委	
1	0	國民黨	
1	0	國民黨萬歲	
1	0	海洋局	
1	0	何候華	
1	0	黑社會	
1	0	黑手黨	
1	0	紅衛兵	
1	0	洪興	
1	0	洪志	
1	0	胡XX	
